"pitcher","game_year","n_pitches","tunnel_quality_arsenal","tunnel_quartile","tunnel_bucket","avg_xRV","avg_actual_rv","tunneling_plus","percentile"
687074,2025,183,0.547614664358938,"Q2","40-50%",-0.0105749973216186,-0.0120491803278689,102.4,64.1
690544,2024,909,0.514459947771691,"Q1 (Worst)","20-30%",-0.0105834624655322,0.00333003300330033,102.4,64.1
696149,2025,1185,0.539597895052133,"Q1 (Worst)","30-40%",-0.0105945554181353,-0.025146835443038,102.4,64.1
502624,2024,3048,0.549823814197239,"Q2","40-50%",-0.010488614416543,-0.00751279527559055,102.3,63.4
592155,2025,1713,0.556046233609746,"Q3","40-50%",-0.010473215476826,-0.00241856392294221,102.3,63.4
608032,2024,2454,0.553718838333312,"Q2","40-50%",-0.0104707571360888,-0.0249290953545232,102.3,63.4
641427,2024,198,0.576563873659928,"Q4 (Best)","50-60%",-0.0105189336675473,0.0200909090909091,102.3,63.4
650644,2023,5997,0.555094155804234,"Q2","40-50%",-0.0105168015623989,-0.0162671335667834,102.3,63.4
656302,2023,9780,0.54740733200298,"Q2","40-50%",-0.0104675904270392,-0.00660981595092024,102.3,63.4
656420,2024,531,0.593719110202112,"Q4 (Best)","60-70%",-0.0104594145633318,-0.00347457627118644,102.3,63.4
657697,2024,513,0.565827193823719,"Q3","50-60%",-0.0105060629369807,-0.018859649122807,102.3,63.4
668933,2024,4026,0.562760292424179,"Q3","40-50%",-0.0104547007522667,-0.00303949329359165,102.3,63.4
676130,2025,3285,0.559972729803149,"Q3","40-50%",-0.0104935811112443,-0.00831872146118721,102.3,63.4
677976,2025,237,0.566447751325975,"Q3","50-60%",-0.0104964632729564,-0.0213417721518987,102.3,63.4
679885,2023,708,0.556743756467364,"Q3","40-50%",-0.0105194320462711,0.0108220338983051,102.3,63.4
681982,2025,3474,0.55086890452333,"Q2","40-50%",-0.010510026468041,-0.0133480138169257,102.3,63.4
682790,2025,1104,0.532133780952986,"Q1 (Worst)","30-40%",-0.010477966642018,-0.0179347826086957,102.3,63.4
685116,2024,474,0.531437266365713,"Q1 (Worst)","30-40%",-0.0105051912413026,0.0208101265822785,102.3,63.4
700187,2025,402,0.542386902941467,"Q1 (Worst)","40-50%",-0.0104669812682724,0.023044776119403,102.3,63.4
813349,2025,969,0.556139163070206,"Q3","40-50%",-0.0104896135682917,-0.0181176470588235,102.3,63.4
518397,2025,939,0.553264622589393,"Q2","40-50%",-0.0104460487125445,0.0180830670926518,102.2,62.5
543056,2024,1398,0.544868121960381,"Q2","40-50%",-0.0104300464276632,-0.0256523605150215,102.2,62.5
595897,2025,243,0.564310776302551,"Q3","50-60%",-0.0103822097320248,-0.00402469135802469,102.2,62.5
607755,2023,2550,0.506479310181051,"Q1 (Worst)","20-30%",-0.0104197633319521,-0.0146470588235294,102.2,62.5
608678,2024,1077,0.575301284305847,"Q4 (Best)","50-60%",-0.0104465128203823,0.00516713091922006,102.2,62.5
641312,2024,732,0.540634790364811,"Q1 (Worst)","30-40%",-0.0103807290949783,0.0293114754098361,102.2,62.5
642100,2024,1233,0.583447422151807,"Q4 (Best)","50-60%",-0.0103972018820997,-0.0139464720194647,102.2,62.5
650633,2025,3657,0.547422907097097,"Q2","40-50%",-0.0104343163524252,-0.00770795734208368,102.2,62.5
668964,2025,2478,0.55603773658055,"Q3","40-50%",-0.0104025223698763,-0.010365617433414,102.2,62.5
668984,2025,2436,0.558244577748598,"Q3","40-50%",-0.0104183892041959,-0.00808620689655172,102.2,62.5
669022,2023,7344,0.566248249144528,"Q3","50-60%",-0.0104439032651078,-0.0029187091503268,102.2,62.5
669111,2023,165,0.545993154168444,"Q2","40-50%",-0.0104411504784366,-0.0241454545454545,102.2,62.5
669912,2023,573,0.54830362076411,"Q2","40-50%",-0.0104203281218018,-0.00301570680628272,102.2,62.5
670046,2023,1629,0.544899048989698,"Q2","40-50%",-0.0103755444378165,-0.00514732965009208,102.2,62.5
670955,2023,141,0.58593748147897,"Q4 (Best)","60-70%",-0.0104054814214481,-0.0379148936170213,102.2,62.5
670990,2025,1812,0.530494219542466,"Q1 (Worst)","30-40%",-0.0103762324104368,-0.00718211920529801,102.2,62.5
676710,2024,8469,0.547798392034273,"Q2","40-50%",-0.0104271815380363,-0.0129968119022317,102.2,62.5
676760,2023,2658,0.539193673746258,"Q1 (Worst)","30-40%",-0.0104388040542513,-0.00992325056433408,102.2,62.5
680732,2025,7125,0.553632814229877,"Q2","40-50%",-0.0104064766738677,-0.00318989473684211,102.2,62.5
681217,2024,483,0.536916735383705,"Q1 (Worst)","30-40%",-0.0103782694064614,0.00441614906832298,102.2,62.5
682274,2025,942,0.555297086340353,"Q2","40-50%",-0.0104241641472831,-0.00873566878980892,102.2,62.5
687362,2025,1398,0.551688927701416,"Q2","40-50%",-0.0104021920980946,0.00383476394849785,102.2,62.5
696270,2025,807,0.552520880393271,"Q2","40-50%",-0.010411250949243,0.00627881040892193,102.2,62.5
814005,2024,702,0.551673876891955,"Q2","40-50%",-0.0103875896948633,0.0137478632478632,102.2,62.5
518585,2024,3393,0.571192950909002,"Q4 (Best)","50-60%",-0.0103340547349661,-0.00804597701149425,102.1,61.8
544727,2023,744,0.565620554759259,"Q3","50-60%",-0.0103018952921106,-0.00032258064516129,102.1,61.8
571760,2025,6246,0.544845277687268,"Q2","40-50%",-0.0103274027503344,-0.00227521613832853,102.1,61.8
605121,2024,2835,0.561337287254585,"Q3","40-50%",-0.010342506945448,-0.00994920634920635,102.1,61.8
605447,2025,2103,0.569698096752534,"Q4 (Best)","50-60%",-0.0103239076079794,0.000306704707560627,102.1,61.8
605463,2025,1608,0.576140808910642,"Q4 (Best)","50-60%",-0.0103561407029281,0.00915671641791045,102.1,61.8
605513,2024,2748,0.565606900834291,"Q3","50-60%",-0.0103385207175167,-0.0153646288209607,102.1,61.8
607074,2024,9303,0.564093233044343,"Q3","50-60%",-0.0103601310310144,-0.00800773943889068,102.1,61.8
640454,2025,213,0.548437968738892,"Q2","40-50%",-0.0103129056918424,0.00816901408450704,102.1,61.8
657508,2023,3204,0.552966760846967,"Q2","40-50%",-0.0103384793544379,-0.0139325842696629,102.1,61.8
663321,2025,663,0.553055773726884,"Q2","40-50%",-0.0103414834972694,0.0090316742081448,102.1,61.8
663542,2024,2781,0.553481436347306,"Q2","40-50%",-0.0103620387249552,-0.0288651564185545,102.1,61.8
666157,2025,7434,0.571623905324233,"Q4 (Best)","50-60%",-0.0103458418198032,-0.0134652945924132,102.1,61.8
671922,2024,3486,0.559320657327637,"Q3","40-50%",-0.0103385223950816,-0.0242228915662651,102.1,61.8
676974,2024,2901,0.574836356054997,"Q4 (Best)","50-60%",-0.0103102022256481,0.00545087900723888,102.1,61.8
681857,2025,3210,0.554095563504365,"Q2","40-50%",-0.0103234302656823,-0.0134214953271028,102.1,61.8
806185,2025,3582,0.542633656805306,"Q1 (Worst)","40-50%",-0.0103574219225125,-0.00410552763819095,102.1,61.8
554431,2024,525,0.565670758342844,"Q3","50-60%",-0.0102916079894307,0.0153771428571429,102,60.7
571510,2023,3534,0.552475696431558,"Q2","40-50%",-0.0102743337114487,-0.00626825127334465,102,60.7
571670,2024,3042,0.591587014622249,"Q4 (Best)","60-70%",-0.010250652111725,-0.0169733727810651,102,60.7
579328,2023,8412,0.543634336482659,"Q1 (Worst)","40-50%",-0.010215416015409,-0.00659914407988588,102,60.7
595345,2024,1848,0.537127167387803,"Q1 (Worst)","30-40%",-0.0102508722410994,-0.00448376623376623,102,60.7
606930,2024,3351,0.60087474898936,"Q4 (Best)","60-70%",-0.0102191624738692,-0.00546821844225604,102,60.7
621016,2024,957,0.57170129554716,"Q4 (Best)","50-60%",-0.0102794761711996,0.00550470219435737,102,60.7
640451,2024,2718,0.558490372040086,"Q3","40-50%",-0.0102776391891215,-0.0061953642384106,102,60.7
641329,2025,3306,0.550877256684957,"Q2","40-50%",-0.0102833447907491,-0.00824319419237749,102,60.7
641585,2023,6594,0.560982444162949,"Q3","40-50%",-0.0102896732711366,-0.00807688808007279,102,60.7
656849,2025,8088,0.569098551138298,"Q4 (Best)","50-60%",-0.0102197712093212,-0.0120960682492582,102,60.7
663462,2024,351,0.565442794115925,"Q3","50-60%",-0.0102446385058296,0.0407948717948718,102,60.7
669160,2023,2163,0.535769209865011,"Q1 (Worst)","30-40%",-0.0102593560083472,-0.0304133148404993,102,60.7
669467,2023,3342,0.525592090773753,"Q1 (Worst)","30-40%",-0.0102383139338114,-0.00505206463195691,102,60.7
670102,2024,4674,0.549629352063202,"Q2","40-50%",-0.010260287869491,-0.0183510911424904,102,60.7
671212,2025,2793,0.538611304505918,"Q1 (Worst)","30-40%",-0.0102846540111329,-0.00854779806659506,102,60.7
676395,2025,2871,0.570161110474618,"Q4 (Best)","50-60%",-0.0102412547777832,-0.0157126436781609,102,60.7
677161,2024,2865,0.555449166097443,"Q2","40-50%",-0.010225369984453,-0.0115989528795812,102,60.7
681151,2025,495,0.557655603919116,"Q3","40-50%",-0.0102645520616506,-0.0297939393939394,102,60.7
681168,2025,975,0.549964854331864,"Q2","40-50%",-0.0102643827342903,-0.00448923076923077,102,60.7
681402,2023,1200,0.563178435602642,"Q3","40-50%",-0.0102770014542966,0.004115,102,60.7
685314,2025,1281,0.537001957958474,"Q1 (Worst)","30-40%",-0.0102428632233257,-0.0282646370023419,102,60.7
686751,2025,642,0.538833076091533,"Q1 (Worst)","30-40%",-0.010241425351175,-0.00620560747663551,102,60.7
691441,2024,192,0.514347013850243,"Q1 (Worst)","20-30%",-0.0102344573435857,0.031828125,102,60.7
700187,2024,969,0.550914277221597,"Q2","40-50%",-0.0102872011056919,-0.00835294117647059,102,60.7
702352,2024,2106,0.570487793380539,"Q4 (Best)","50-60%",-0.010231580957647,-0.00691168091168091,102,60.7
434378,2024,4734,0.562041594224012,"Q3","40-50%",-0.0102128205168369,-0.00568060836501901,101.9,59.9
547179,2023,7080,0.550347366524947,"Q2","40-50%",-0.0101564811636393,-0.0125944915254237,101.9,59.9
571901,2023,2496,0.546574683396321,"Q2","40-50%",-0.0101467673801931,-0.00275721153846154,101.9,59.9
573204,2025,2517,0.54388371455326,"Q2","40-50%",-0.0101612797975127,-0.0246030989272944,101.9,59.9
598286,2024,576,0.539135920243623,"Q1 (Worst)","30-40%",-0.0101528629029417,-0.006125,101.9,59.9
641482,2024,8547,0.538582176329566,"Q1 (Worst)","30-40%",-0.0101468335395404,-0.00947385047385047,101.9,59.9
657514,2025,2499,0.529844100705691,"Q1 (Worst)","30-40%",-0.0101654944646005,-0.0229159663865546,101.9,59.9
657746,2025,8385,0.563820071861035,"Q3","50-60%",-0.0101976410081123,-0.0118883720930233,101.9,59.9
660825,2025,3516,0.539475884411044,"Q1 (Worst)","30-40%",-0.0101752268816205,-0.0221220136518771,101.9,59.9
663559,2024,6198,0.569309777217271,"Q4 (Best)","50-60%",-0.0101817564641655,-0.0107884801548887,101.9,59.9
666200,2025,9036,0.563216428939607,"Q3","40-50%",-0.0102057961236025,-0.013015604249668,101.9,59.9
666619,2023,3123,0.549976376591415,"Q2","40-50%",-0.0101522995113211,-0.0173650336215178,101.9,59.9
669203,2025,3027,0.547020863282075,"Q2","40-50%",-0.0101816880256454,-0.0162884043607532,101.9,59.9
672578,2025,2271,0.552031738959071,"Q2","40-50%",-0.0101540559759421,-0.0106935270805812,101.9,59.9
676596,2023,2256,0.560193417948006,"Q3","40-50%",-0.0101371752387983,-0.00291755319148936,101.9,59.9
683068,2024,258,0.555409774703882,"Q2","40-50%",-0.0101830641306574,-0.0124883720930233,101.9,59.9
683618,2024,168,0.571049529367643,"Q4 (Best)","50-60%",-0.0101720782035305,-0.0236428571428571,101.9,59.9
688297,2024,1770,0.558208370212394,"Q3","40-50%",-0.0101674211569874,-0.0126016949152542,101.9,59.9
800049,2025,1467,0.559891558671682,"Q3","40-50%",-0.0102079240791821,-0.0111922290388548,101.9,59.9
518585,2025,2376,0.565257447427453,"Q3","50-60%",-0.0101345062899929,-0.0136085858585859,101.8,59.2
523260,2024,1656,0.539104073780706,"Q1 (Worst)","30-40%",-0.0101149018451194,-0.0054927536231884,101.8,59.2
543766,2024,252,0.568055367845865,"Q3","50-60%",-0.0101216963422693,0.0146428571428571,101.8,59.2
571539,2023,1125,0.539104968959664,"Q1 (Worst)","30-40%",-0.0101353995953978,-0.007944,101.8,59.2
595928,2025,1635,0.583687268370082,"Q4 (Best)","50-60%",-0.0100807875166263,-0.0149449541284404,101.8,59.2
621363,2025,732,0.53867733360176,"Q1 (Worst)","30-40%",-0.010080397205516,0.0117254098360656,101.8,59.2
621383,2024,3522,0.5763476811082,"Q4 (Best)","50-60%",-0.0100965228615882,-0.0106405451448041,101.8,59.2
650893,2025,2145,0.541634904454173,"Q1 (Worst)","40-50%",-0.0101119747209742,0.00165034965034965,101.8,59.2
656641,2024,2439,0.572524576501131,"Q4 (Best)","50-60%",-0.0101021718596091,-0.00886346863468635,101.8,59.2
656793,2024,282,0.584136343108946,"Q4 (Best)","50-60%",-0.0101222888630954,0.00688297872340426,101.8,59.2
664199,2025,2592,0.549556089377033,"Q2","40-50%",-0.0100830356284994,-0.01759375,101.8,59.2
666200,2023,8949,0.562372190579266,"Q3","40-50%",-0.0100743889747867,-0.00842909822326517,101.8,59.2
670950,2024,3474,0.521515332507609,"Q1 (Worst)","30-40%",-0.0100668471019454,-0.0179110535405872,101.8,59.2
681035,2024,2361,0.570768602395672,"Q4 (Best)","50-60%",-0.0101220586435731,-0.00703303684879288,101.8,59.2
681871,2024,213,0.543543754013721,"Q1 (Worst)","40-50%",-0.0100907522284333,-0.00498591549295775,101.8,59.2
686654,2023,621,0.592777077702207,"Q4 (Best)","60-70%",-0.0100667314633591,-0.0157487922705314,101.8,59.2
472610,2024,2688,0.567980846837549,"Q3","50-60%",-0.0100515550248547,-0.0115959821428571,101.7,58.2
593334,2024,1119,0.5602931140357,"Q3","40-50%",-0.00998855451003794,0.000281501340482574,101.7,58.2
607179,2024,2181,0.570403152476175,"Q4 (Best)","50-60%",-0.0100187018352978,-0.000430536451169188,101.7,58.2
608331,2025,9327,0.537777623478974,"Q1 (Worst)","30-40%",-0.0100150674845604,-0.0148385332904471,101.7,58.2
642239,2023,1158,0.553273309986135,"Q2","40-50%",-0.0100044917218904,-0.00916839378238342,101.7,58.2
642239,2025,1041,0.563721654777599,"Q3","50-60%",-0.00998580631018428,-0.0175475504322767,101.7,58.2
650893,2024,3090,0.563187920882202,"Q3","40-50%",-0.00999002126922878,-0.00480873786407767,101.7,58.2
656849,2024,5610,0.576463648292731,"Q4 (Best)","50-60%",-0.0100173274297642,-0.0151973262032086,101.7,58.2
662253,2023,2466,0.549651374827933,"Q2","40-50%",-0.00998316323602921,-0.0163698296836983,101.7,58.2
663546,2025,762,0.583208659534349,"Q4 (Best)","50-60%",-0.00999274928535025,0.00322047244094488,101.7,58.2
663559,2025,5853,0.559906259018334,"Q3","40-50%",-0.0100419442678918,-0.00863864684777037,101.7,58.2
663992,2023,1098,0.567538830669032,"Q3","50-60%",-0.0100343716582403,-0.0179562841530055,101.7,58.2
664353,2023,3279,0.561013014996641,"Q3","40-50%",-0.00998869419463775,-0.00780695333943275,101.7,58.2
666277,2025,2076,0.560963455501314,"Q3","40-50%",-0.0099931198976233,0.00474132947976879,101.7,58.2
666619,2025,390,0.521337865368562,"Q1 (Worst)","30-40%",-0.0100320942244322,-0.0066,101.7,58.2
668970,2024,78,0.621635331047048,"Q4 (Best)","70-80%",-0.0100175390879695,-0.00442307692307692,101.7,58.2
669387,2023,1839,0.570474245403882,"Q4 (Best)","50-60%",-0.0100441875511024,-0.0151011419249592,101.7,58.2
670059,2023,2757,0.539679906679899,"Q1 (Worst)","30-40%",-0.00998999079662402,-0.00958106637649619,101.7,58.2
676680,2024,966,0.541143036800404,"Q1 (Worst)","30-40%",-0.010023311938939,0.00731987577639752,101.7,58.2
679346,2023,438,0.534855554311557,"Q1 (Worst)","30-40%",-0.0100388459129497,0.0100821917808219,101.7,58.2
680704,2024,3009,0.566101666460373,"Q3","50-60%",-0.0100492865702086,-0.00486839481555334,101.7,58.2
681867,2023,1656,0.557063668960835,"Q3","40-50%",-0.0100099864463823,-0.000193840579710145,101.7,58.2
681869,2023,516,0.544972044762389,"Q2","40-50%",-0.0100144172035872,0.00276162790697674,101.7,58.2
681882,2025,642,0.539995335243547,"Q1 (Worst)","30-40%",-0.0100018176216568,-0.00393457943925234,101.7,58.2
686790,2024,102,0.54640863633935,"Q2","40-50%",-0.0100226278933833,-0.0753529411764706,101.7,58.2
820862,2025,1932,0.533204487098933,"Q1 (Worst)","30-40%",-0.0100574434180778,-0.0107639751552795,101.7,58.2
543243,2025,8148,0.543635370671476,"Q1 (Worst)","40-50%",-0.00993936915244278,-0.00901546391752577,101.6,57.1
571948,2025,3426,0.578044052376616,"Q4 (Best)","50-60%",-0.00990731293309906,-0.0120183887915937,101.6,57.1
605242,2023,2694,0.558361679312758,"Q3","40-50%",-0.00996606874194181,-0.00757795100222717,101.6,57.1
608678,2023,2625,0.596116697527445,"Q4 (Best)","60-70%",-0.00992505331219374,-0.001696,101.6,57.1
641447,2023,189,0.567640732444314,"Q3","50-60%",-0.00996807936554967,0.0537936507936508,101.6,57.1
642547,2024,9117,0.560238963798791,"Q3","40-50%",-0.00994179147623175,-0.00777657124053965,101.6,57.1
657006,2023,7749,0.546026834191407,"Q2","40-50%",-0.00995757715093068,-0.0144452187379017,101.6,57.1
660896,2023,945,0.557049400332985,"Q3","40-50%",-0.00997447584462833,-0.000536507936507937,101.6,57.1
663399,2025,1536,0.560725260873608,"Q3","40-50%",-0.00995949040299138,-0.005337890625,101.6,57.1
669084,2023,1113,0.554498626367385,"Q2","40-50%",-0.00994613382677151,-0.00978975741239892,101.6,57.1
669302,2024,9102,0.550024095036742,"Q2","40-50%",-0.00994550739851871,-0.0186041529334212,101.6,57.1
669923,2025,6258,0.564499312332031,"Q3","50-60%",-0.00991225458133773,-0.0101021093000959,101.6,57.1
670174,2025,621,0.573358315812143,"Q4 (Best)","50-60%",-0.0099726764155256,-0.0163526570048309,101.6,57.1
675650,2025,240,0.561871733098704,"Q3","40-50%",-0.00997997976373881,0.0166625,101.6,57.1
675911,2025,6330,0.573633244486162,"Q4 (Best)","50-60%",-0.00991401087568533,-0.00143364928909953,101.6,57.1
676974,2025,3075,0.543319713575952,"Q1 (Worst)","40-50%",-0.00997703455641607,-0.00282439024390244,101.6,57.1
678020,2025,1908,0.561815235285222,"Q3","40-50%",-0.00992059307366977,0.00142295597484277,101.6,57.1
678394,2023,7851,0.568040179408581,"Q3","50-60%",-0.00997079330894057,-0.00238823079862438,101.6,57.1
680570,2024,5634,0.559206494287767,"Q3","40-50%",-0.0099697008739308,-0.0102944621938232,101.6,57.1
680694,2025,1482,0.580272146339556,"Q4 (Best)","50-60%",-0.00996755946069147,-0.0165384615384615,101.6,57.1
680736,2024,1776,0.546106402372817,"Q2","40-50%",-0.00997849572025041,-0.000407094594594595,101.6,57.1
681293,2025,1854,0.553441063050382,"Q2","40-50%",-0.00991799266989286,-0.0116165048543689,101.6,57.1
686973,2023,3222,0.577467360073647,"Q4 (Best)","50-60%",-0.00996342202768648,-0.00773556797020484,101.6,57.1
688427,2023,282,0.540469647289883,"Q1 (Worst)","30-40%",-0.00990651367836572,0.0207446808510638,101.6,57.1
694738,2024,2718,0.544449967548389,"Q2","40-50%",-0.00994331408519248,-0.0154337748344371,101.6,57.1
472610,2023,3015,0.559003369166548,"Q3","40-50%",-0.00988858380464334,-0.00856417910447761,101.5,56.3
570257,2024,747,0.556064372225266,"Q3","40-50%",-0.00985907026296332,0.00140963855421687,101.5,56.3
572193,2023,660,0.569956349748074,"Q4 (Best)","50-60%",-0.00988085628963414,0.01685,101.5,56.3
573186,2023,6369,0.576355099273027,"Q4 (Best)","50-60%",-0.00985041706629429,-0.0137451719265191,101.5,56.3
605397,2024,4512,0.556256983192716,"Q3","40-50%",-0.00989837902319381,-0.0118836436170213,101.5,56.3
608638,2024,1581,0.593551514063247,"Q4 (Best)","60-70%",-0.00987710603532705,-0.0225351043643264,101.5,56.3
656222,2025,2748,0.580166799082078,"Q4 (Best)","50-60%",-0.00984445302218492,-0.0138307860262009,101.5,56.3
656671,2024,288,0.562611194451336,"Q3","40-50%",-0.0098962154200611,-0.0205104166666667,101.5,56.3
657514,2024,2574,0.541854208220314,"Q1 (Worst)","40-50%",-0.00984198311383137,-0.00865151515151515,101.5,56.3
660271,2025,2259,0.545814613169961,"Q2","40-50%",-0.00986435288489123,-0.0179057104913679,101.5,56.3
666374,2023,3873,0.543692596341682,"Q2","40-50%",-0.0098838511130241,-0.0104213787761425,101.5,56.3
668665,2023,1455,0.559707559605185,"Q3","40-50%",-0.00989415323843018,0.00772164948453608,101.5,56.3
676106,2025,4269,0.569765809758946,"Q4 (Best)","50-60%",-0.00989657919422251,-0.00624244553759663,101.5,56.3
680684,2025,1641,0.566159802060546,"Q3","50-60%",-0.00986454971778991,0.00757038391224863,101.5,56.3
681217,2023,2607,0.549827907196359,"Q2","40-50%",-0.00989613062389228,-0.00857997698504028,101.5,56.3
681869,2025,1653,0.551518005040487,"Q2","40-50%",-0.00983904157394347,-0.00198003629764065,101.5,56.3
