"pitcher","game_year","num_pitch_types","pitch_arsenal","total_combinations","total_pitches","release_similarity_arsenal","approach_divergence_arsenal","tunnel_quality_arsenal","tunnel_quality_percentile","release_sim_percentile","approach_div_percentile","tunneling_plus_score","tunneling_plus_percentile","avg_actual_rv","avg_xRV"
607455,2024,4,"CH/FF/SI/SL",12,6966,0.305922425960596,0.873284968008862,0.589603696984729,93.5,94,55.8,103.6,74.3,-0.0155490956072351,-0.0115064021328408
641672,2025,6,"CH/FC/FF/SI/SL/ST",30,8775,0.320719330263333,0.858380872558364,0.589550101410849,93.5,97.6,32.1,97.7,20.6,0.00656752136752137,-0.0069062529247688
614179,2023,4,"CH/CU/FF/SI",12,7335,0.2999301257055,0.879095945143515,0.589513035424507,93.4,91.7,64.4,101.1,51.7,0.00477300613496933,-0.0095569812375595
695505,2025,4,"CH/FF/SI/SL",12,6822,0.293178825470398,0.885558005756637,0.589368415613517,93.4,89.3,73.4,108.3,95.6,-0.00868997361477573,-0.0151204713571291
643493,2023,5,"CH/CU/FF/SI/SL",20,9060,0.303711814057761,0.87459140077044,0.589151607414101,93.3,92.7,57.8,100,40.3,-0.0134522207267833,-0.00873309286258153
641729,2023,3,"CH/FF/SL",6,5610,0.273049751920268,0.905136963520148,0.589093357720208,93.3,77.7,90.9,105,83.9,-0.00953048128342246,-0.0126026703012089
657044,2024,3,"FF/SI/SL",6,5862,0.321573280950398,0.856435767965185,0.589004524457792,93.3,97.7,29.2,108.5,96.1,-0.0158986693961105,-0.0152740918515794
642100,2025,3,"FF/SI/SL",6,5526,0.280300858275896,0.897473427846362,0.588887143061129,93.2,82.3,85.8,103.6,74.3,-0.0241167227833895,-0.0114729309117923
689266,2025,4,"CH/FC/FF/SL",12,4824,0.305377634899664,0.872142212071431,0.588759923485548,93.2,93.7,53.8,96.6,14.2,-0.0183992537313433,-0.00603623838708415
605447,2024,2,"FF/SL",2,645,0.263942965622429,0.913009048187992,0.588476006905211,93.1,70.5,93.8,105.6,87.2,-0.000213953488372094,-0.0130388116566897
614179,2025,4,"CH/CU/FF/SI",12,2673,0.297415394598554,0.879457888916518,0.588436641757536,93.1,91,65.1,102.4,64.1,0.0123299663299663,-0.0105670243355654
642758,2023,3,"CH/FF/SL",6,1050,0.307585748642596,0.868490030766998,0.588037889704797,93.1,94.6,47.1,97.5,19.5,0.0245086705202312,-0.00677921578915241
621114,2024,2,"FF/SL",2,1707,0.296317087944941,0.879727294136252,0.588022191040596,93,90.5,65.5,102.5,65.3,-0.0109068541300527,-0.0106405002829273
676714,2023,3,"FF/SI/SL",6,1434,0.267333986907496,0.908215008195253,0.587774497551374,93,73,92.1,98.2,23.8,-0.00195397489539749,-0.00733089993174956
669211,2025,3,"CH/FF/SL",6,6348,0.281172983273831,0.894144196778529,0.58765859002618,92.9,82.8,82.9,104,77.4,-0.0113345935727788,-0.0117947447417605
669093,2023,2,"FF/SL",2,690,0.245559440724407,0.929123615194183,0.587341527959294,92.9,54.2,96.7,110.2,97.9,0.00817391304347826,-0.0165655489712346
542947,2023,5,"FC/FF/FS/SI/SL",20,5472,0.309719196864379,0.864930015206954,0.587324606035667,92.9,95.3,41.8,97.7,20.6,-0.00919340659340659,-0.00695070280571299
640448,2023,3,"FF/FS/SL",6,6624,0.313025754736465,0.86114983149993,0.587087793118197,92.8,96.2,36.3,105.3,85.7,-0.00720980926430518,-0.0128458615949517
542888,2023,4,"FC/FF/SI/SV",12,7173,0.305692227730197,0.868325679522466,0.587008953626331,92.8,93.9,46.8,103,69,-0.0268845671267252,-0.0110046158618045
676571,2025,4,"CH/FF/SI/ST",12,3771,0.304958169840853,0.868923977524393,0.586941073682623,92.7,93.3,47.9,99.5,35.8,-0.0134701670644391,-0.00833083230091191
688642,2025,4,"FC/FF/FS/ST",12,4743,0.284521509838787,0.888945882939201,0.586733696388994,92.7,84.8,77.2,104,77.4,-0.000916508538899431,-0.0118368863741073
669372,2025,4,"CH/FC/SI/SL",12,14130,0.310738421314558,0.862248872667831,0.586493646991195,92.6,95.6,37.8,99.7,37.4,0.00223566878980892,-0.00845799605004529
445276,2025,4,"FC/SI/SL/ST",12,7821,0.290642550156081,0.88205159044513,0.586347070300606,92.6,87.9,68.8,111.7,98.8,-0.027409666283084,-0.0177864299582918
593576,2023,4,"FF/FS/SI/SL",12,9828,0.30535613866246,0.867067133718151,0.586211636190305,92.6,93.6,44.6,105.9,88.5,-0.0210148423005566,-0.0132835889854743
668674,2025,4,"CH/FF/SI/SL",12,8667,0.307965320894637,0.864348272274978,0.586156796584808,92.5,94.8,41.1,104.3,79.4,-0.0160301142263759,-0.0120676299329896
690916,2025,6,"CH/CU/FF/SI/SL/ST",30,11025,0.291165488295701,0.881091296705314,0.586128392500508,92.5,88.2,67.3,105.2,85.3,-0.0067578231292517,-0.0127541368220003
643377,2024,5,"CH/CU/FF/SI/ST",20,12816,0.26762983565063,0.904527319644358,0.586078577647494,92.4,73.4,90.6,109.4,97.2,-0.027054441260745,-0.0159782711538791
641793,2023,5,"FF/FS/SI/SL/ST",20,15792,0.291236079588452,0.880744854032375,0.585990466810414,92.4,88.4,67,99,30.6,-0.0100395136778115,-0.00794789783268826
670955,2023,2,"CH/FF",2,147,0.304589655590827,0.867285307367114,0.58593748147897,92.4,93.1,45.1,102.2,62.5,-0.0379148936170213,-0.0104054814214481
554431,2025,3,"FF/SI/SL",6,762,0.267315100954141,0.904465748049266,0.585890424501704,92.3,73,90.5,109,96.8,0.010244094488189,-0.0156376996891359
673380,2025,2,"FF/SL",2,537,0.295803647479682,0.875973295168816,0.585888471324248,92.3,90.5,60.4,106,89.1,-0.0211396648044693,-0.0133674084444663
663574,2025,3,"FF/SL/SV",6,7374,0.230200976663968,0.941163500857566,0.585682238760767,92.2,37.6,98,104.5,80.8,-0.0156761594792514,-0.012192320972601
656848,2024,3,"CH/FC/FF",6,2142,0.293140280245301,0.878154321928811,0.585647301087056,92.2,89.3,63.4,104.4,80.2,-0.00531372549019608,-0.012089628052209
685299,2024,4,"CH/CU/FF/SL",12,5454,0.293424557651704,0.877832403354653,0.585628480503179,92.2,89.5,62.8,95.7,10.2,0.0129174917491749,-0.00534803401666314
669270,2024,4,"CH/FF/SI/SL",12,1395,0.322071923783408,0.848905374820247,0.585488649301828,92.1,97.8,19.7,101.1,51.7,-0.0199548387096774,-0.00953396761624683
669212,2024,3,"CH/FF/SL",6,3876,0.281686170355124,0.889163516860035,0.58542484360758,92.1,83.2,77.6,99.7,37.4,-0.0240882352941176,-0.00850229454024056
680880,2025,3,"FF/FS/SL",6,2232,0.308495574200501,0.862213165781123,0.585354369990812,92,95,37.7,103.2,71,-0.00406451612903226,-0.0111702876616932
665625,2024,2,"SI/SL",2,2484,0.258993594337024,0.911645461556927,0.585319527946975,92,66.3,93.3,104.1,77.9,-0.0108526570048309,-0.0118774709357029
686249,2025,2,"CH/FF",2,54,0.358694084030761,0.811676057255544,0.585185070643153,91.9,99.6,2.4,91.5,3.6,0.0831666666666667,-0.0021456854754231
692024,2025,3,"FF/FS/SL",6,504,0.27808687546122,0.892102372832604,0.585094624146912,91.9,80.9,80.9,104.5,80.8,0.0473095238095238,-0.0121753132062579
695445,2025,4,"CH/FF/SI/ST",12,5400,0.327899611869071,0.842185647554538,0.585042629711804,91.9,98.2,13.6,97.1,17.1,-0.0108724137931034,-0.00646227468296274
679358,2025,3,"FF/FS/SL",6,4074,0.286389677831295,0.88357063966428,0.584980158747788,91.8,85.9,70.8,102.7,66.6,-0.0100215053763441,-0.0107713618905254
661527,2024,4,"CH/FF/SI/ST",12,7542,0.304841443166797,0.865104265641468,0.584972854404132,91.8,93.2,42,99.9,39.4,-0.00835185185185185,-0.00859132833305652
656464,2023,3,"FF/SI/SL",6,6330,0.271977300356136,0.897852336442751,0.584914818399443,91.7,77,86.3,102.8,67.4,-0.0214529914529915,-0.0108376658928825
592332,2024,4,"FF/FS/SI/SL",12,25794,0.319380435777476,0.850337289255613,0.584858862516545,91.7,97.3,21.5,102.4,64.1,-0.0111050244242847,-0.0105872719586841
686790,2025,4,"CH/CU/SI/SL",12,1908,0.30808280995489,0.861622900737202,0.584852855346046,91.7,94.9,37,104.5,80.8,-0.0293443396226415,-0.0121596874023968
621345,2025,3,"CH/FC/FF",6,1110,0.274111473557122,0.895502544534122,0.584807009045622,91.6,78.4,83.9,107.2,93.1,-0.0250594594594595,-0.0142648563817823
641401,2025,3,"CH/FC/FF",6,5040,0.297235396481906,0.872248065201996,0.584741730841951,91.6,90.9,54.1,100.2,42,-0.000301190476190476,-0.00885037838344856
643493,2024,5,"CH/CU/FF/SI/SL",20,936,0.303469360283639,0.865966417326788,0.584717888805214,91.5,92.7,43.1,87.8,2.7,0.0423333333333333,0.00075589163689307
571578,2023,4,"CH/FF/SI/SL",12,26217,0.301737814637535,0.867437140681083,0.584587477659309,91.5,92.4,45.2,94.8,7.6,0.000987179487179487,-0.00468203803785631
663321,2023,2,"FF/SL",2,228,0.273825944970375,0.895287606747493,0.584556775858934,91.4,78.2,83.8,101.2,53,0.00636842105263158,-0.00965589514817111
668834,2023,4,"CU/FF/SI/SL",12,531,0.260653554454326,0.908208615928257,0.584431085191291,91.4,67.9,92.1,105.1,84.7,-0.0748474576271186,-0.0126773492119648
669211,2023,3,"CH/FF/SL",6,2700,0.269225801139156,0.89954974841631,0.584387774777733,91.4,74.6,87.5,99.5,35.8,0.000910913140311805,-0.00832297722909487
657093,2023,4,"FC/FF/SI/SL",12,756,0.287392070774951,0.881371986114182,0.584382028444567,91.3,86.2,67.9,93.8,6.2,0.0178571428571429,-0.00390337228669696
656290,2023,4,"CH/FF/SI/SL",12,2970,0.305951101464646,0.862587027208981,0.584269064336814,91.3,94.1,38.4,99.4,34.6,-0.0172158054711246,-0.00824557011832036
656793,2024,4,"CH/FF/SI/SL",12,846,0.302806217641041,0.865466468576851,0.584136343108946,91.2,92.6,42.6,101.8,59.2,0.00688297872340426,-0.0101222888630954
669211,2024,3,"CH/FF/SL",6,7446,0.268591515140288,0.899612694431019,0.584102104785653,91.2,74.1,87.6,106.3,90.4,-0.0170723089564503,-0.0135807231159821
664744,2025,2,"FF/FS",2,69,0.329739991774971,0.838458645093414,0.584099318434192,91.2,98.4,11.1,94.1,6.6,-0.04,-0.00413261957051556
502202,2023,3,"CH/FF/SL",6,2028,0.288376285049408,0.879771767838582,0.584074026443995,91.1,86.8,65.6,100.4,43.8,-0.0084792899408284,-0.00903731096530238
700241,2025,7,"CH/CU/FC/FF/SI/SL/ST",42,26370,0.282156673991784,0.885490080430053,0.583823377210919,91.1,83.8,73.3,100.5,44.6,-0.00605324232081911,-0.00912828902699949
621345,2024,3,"CH/FC/FF",6,3132,0.280548819184239,0.887001450278283,0.583775134731261,91,82.4,75,104.6,81.8,-0.0185708812260536,-0.0122541472106375
676617,2025,3,"CU/SI/SL",6,4542,0.246503726698084,0.921005167661301,0.583754447179692,91,55.1,95.7,109.1,97,-0.0224848084544254,-0.0157192711710845
693821,2023,4,"CH/FF/SI/SL",12,25587,0.31775786691026,0.849691359674822,0.583724613292542,91,96.9,20.6,100.9,49.7,-0.0115271317829457,-0.00942667207527335
681911,2023,3,"CH/FF/SL",6,5106,0.265201900407781,0.902233411665811,0.583717656036796,90.9,71.5,89.1,111.1,98.5,-0.00475825471698113,-0.0172667389964223
595928,2025,4,"CH/FC/FF/SL",12,4905,0.296551956171445,0.870822580568719,0.583687268370082,90.9,90.5,51.3,101.8,59.2,-0.0149449541284404,-0.0100807875166263
669330,2025,5,"CH/CU/FC/FF/SL",20,4104,0.303390464888452,0.863932514858666,0.583661489873559,90.8,92.6,40.5,95.6,10,-0.0151111111111111,-0.0052937391709008
675989,2025,2,"SI/ST",2,96,0.197986162868294,0.969326043887964,0.583656103378129,90.8,12.5,99.5,99.2,32.7,0.00615625,-0.00808052257161762
673380,2024,3,"CH/FF/SL",6,2958,0.275801519775387,0.891507197169132,0.583654358472259,90.7,79.6,80.4,110,97.6,-0.0266855983772819,-0.0164255831505972
543518,2024,4,"FF/FS/SI/SL",12,5193,0.312554738844918,0.854727659755338,0.583641199300128,90.7,96,26.8,100.5,44.6,0.000481802426343154,-0.00912605457559092
657277,2025,5,"CH/FC/FF/SI/ST",20,39384,0.303878409504988,0.863286956961065,0.583582683233027,90.7,92.8,39.5,104.3,79.4,-0.0103924436319317,-0.012035093165887
623437,2025,4,"CH/FC/SI/ST",12,8811,0.309175354652894,0.857781403476875,0.583478379064884,90.6,95.2,31.3,103.9,76.6,-0.0111399387129724,-0.0117577503057202
642100,2024,3,"FF/SI/SL",6,2466,0.264292667252626,0.902602177050989,0.583447422151807,90.6,70.8,89.4,102.2,62.5,-0.0139464720194647,-0.0103972018820997
573009,2023,4,"CH/CU/FF/SI",12,5139,0.292274108814987,0.874587036285549,0.583430572550268,90.5,88.8,57.7,99.4,34.6,-0.0161315789473684,-0.00822092475971562
681911,2024,3,"CH/FF/SL",6,6648,0.275198453498202,0.891503018655356,0.583350736076779,90.5,79.1,80.3,109.7,97.5,-0.0199675090252708,-0.0162475032887181
607259,2024,6,"CH/CU/FC/FF/SI/SL",30,31830,0.306683215895776,0.859815094616168,0.583249155255972,90.5,94.4,34.5,100.2,42,-0.0165426685525695,-0.00889627375934828
676684,2024,4,"CH/FF/SI/SL",12,10458,0.294492958662168,0.871950762056047,0.583221860359108,90.4,90,53.3,105.1,84.7,-0.0206782006920415,-0.012620731781111
663546,2025,3,"FC/KC/SI",6,1524,0.305329536158105,0.861087782910593,0.583208659534349,90.4,93.5,36.2,101.7,58.2,0.00322047244094488,-0.00999274928535025
660730,2023,3,"CH/FF/SL",6,258,0.263916937236857,0.902352809552597,0.583134873394727,90.3,70.4,89.1,107.8,94.6,-0.0466511627906977,-0.0147247106313359
668942,2024,2,"CS/FA",2,72,0.168187830913152,0.997995240731516,0.583091535822334,90.3,4.3,100,91.8,4,0.00495833333333333,-0.00237339206311541
669721,2024,5,"CH/CU/FF/FS/SL",20,6096,0.27022993865208,0.895937572878365,0.583083755765223,90.3,75.4,84.3,96.6,14.2,0.00194094488188976,-0.00608746863394131
592351,2025,3,"CH/FF/SL",6,1224,0.30780661991565,0.858234178171287,0.583020399043469,90.2,94.8,31.8,102.4,64.1,0.00770098039215686,-0.0105588098563649
605447,2023,2,"FF/SL",2,2745,0.265985652749271,0.899995488593536,0.582990570671403,90.2,72.1,87.8,109,96.8,-0.0187905701754386,-0.015702547449205
621107,2025,6,"CH/CU/FC/FF/SI/ST",30,16905,0.28486178312017,0.880905604368633,0.582883693744402,90.1,85,67.2,97.2,17.6,0.00366459627329192,-0.00650148860482399
622491,2023,4,"CH/FF/SI/SL",12,28845,0.304918739546593,0.860759601130368,0.582839170338481,90.1,93.3,35.9,105.7,87.7,-0.0131917376222012,-0.0131051457929781
657612,2023,4,"FC/FF/SI/SL",12,6444,0.361345308173318,0.80413753560021,0.582741421886764,90,99.7,1.4,99.9,39.4,0.00402805049088359,-0.00866545553206986
689266,2023,4,"CH/FC/FF/SL",12,5112,0.317972599901192,0.847400351406283,0.582686475653737,90,97,18.3,95,8.1,0.00981866197183098,-0.0048269020684606
674285,2024,3,"FF/SI/SL",6,2946,0.289226925014238,0.876039930675652,0.582633427844945,90,87.3,60.6,103.1,70.1,-0.00418533604887984,-0.0111368084451456
543548,2023,3,"CH/FF/SL",6,978,0.265843517106297,0.899312775992207,0.582578146549252,89.9,72,87.3,94.5,7.1,-0.0202269938650307,-0.00441039764124863
690916,2024,4,"FF/FS/SL/ST",12,2826,0.283636539313193,0.881406204310509,0.582521371811851,89.9,84.5,67.9,103.5,73.5,-0.0242356687898089,-0.011423272726704
681982,2023,4,"CH/FF/SI/SL",12,5382,0.30726971672125,0.85768044814346,0.582475082432355,89.8,94.5,31.1,102.5,65.3,-0.00695477386934673,-0.0106512554224083
687330,2025,4,"FC/FF/SI/ST",12,5292,0.289959439182755,0.874925896022555,0.582442667602655,89.8,87.6,58.5,105.6,87.2,0.00729422066549912,-0.0130157695291931
668338,2023,5,"CH/CU/FF/SI/SL",20,2688,0.267612731292031,0.89682673253307,0.58221973191255,89.8,73.4,85.3,100.1,41.1,-0.0117309417040359,-0.0088065846125186
596133,2025,4,"CH/FC/FF/SL",12,9441,0.312814606650748,0.851480380681555,0.582147493666152,89.7,96.1,22.8,107.2,93.1,-0.0175662535748332,-0.0142843879005941
622259,2024,3,"FF/FS/SL",6,1074,0.27544629547374,0.888796192609044,0.582121244041392,89.7,79.3,77,100.6,45.7,0.0076145251396648,-0.00913459962096024
571656,2023,3,"CH/FF/SL",6,7326,0.270146879318264,0.893533615895331,0.581840247606798,89.6,75.3,82.4,101.4,55.1,-0.0128893442622951,-0.00977873142335619
641835,2024,3,"FC/SI/SL",6,4380,0.29433320798562,0.869310550912464,0.581821879449042,89.6,89.9,48.5,105.6,87.2,-0.00142016806722689,-0.0130283082118786
679883,2025,3,"CU/FF/SI",6,1266,0.247783866312702,0.915778332635796,0.581781099474249,89.5,56.5,94.6,104.5,80.8,-0.0295781990521327,-0.0121870188107902
622379,2025,4,"CH/FF/SI/ST",12,1512,0.28773175759914,0.87567569821694,0.58170372790804,89.5,86.4,59.7,99.5,35.8,0.00653571428571429,-0.00829533748384122
622075,2024,5,"CH/FC/FF/SI/ST",20,3192,0.28004236314113,0.88311365778917,0.58157801046515,89.5,81.9,70.2,101.1,51.7,-0.018218045112782,-0.00956823754972731
596271,2025,5,"CH/FF/SI/SL/ST",20,3228,0.313707348715818,0.849344114109618,0.581525731412718,89.4,96.2,20.1,97.8,21,0.00153903345724907,-0.00698863071089586
691548,2025,2,"SI/SL",2,228,0.249676105440043,0.913276085101948,0.581476095270995,89.4,58.6,93.8,110.8,98.2,0.009,-0.0170469687413731
455119,2024,4,"FC/FF/FS/SI",12,5859,0.337847134707902,0.825048074630731,0.581447604669317,89.3,99,4.8,100.3,42.9,-0.0168233486943164,-0.00892405356072174
668716,2025,4,"CH/FC/SI/ST",12,3510,0.322965737648514,0.839919160559801,0.581442449104157,89.3,97.9,12,100.4,43.8,0.00287179487179487,-0.00902414680010854
671922,2025,3,"FF/FS/ST",6,7092,0.264832411492592,0.898012699159679,0.581422555326136,89.3,71.2,86.4,107.8,94.6,-0.0182098138747885,-0.014760510589146
694363,2024,4,"CH/FF/SI/SL",12,11610,0.32632792339139,0.836390438087423,0.581359180739407,89.2,98.1,10.1,96.4,13.3,-0.00589612403100775,-0.00591093888926776
656986,2023,3,"FF/SI/SL",6,840,0.305253693313078,0.857174065410507,0.581213879361793,89.2,93.5,30.3,98.6,26.9,-0.0214071428571429,-0.00759991990344133
571948,2023,4,"CH/FF/SI/ST",12,9243,0.317299053798085,0.845106663394883,0.581202858596485,89.1,96.8,16.1,104.1,77.9,-0.019454,-0.0118532688402593
670950,2023,2,"CH/FF",2,4053,0.277365209609328,0.885038692627209,0.581201951118268,89.1,80.4,72.7,104.1,77.9,-0.00733555555555556,-0.0118690243395502
661527,2023,4,"CH/FF/SI/ST",12,6876,0.289967172516284,0.872218311422627,0.581092741969456,89.1,87.6,53.9,98.3,24.5,-0.00246981627296588,-0.00741407891777142
672578,2024,5,"FF/FS/KC/SL/ST",20,6720,0.263767072545666,0.898399107405237,0.581083089975452,89,70.1,86.7,104.8,82.7,-0.0165767857142857,-0.0124040523419223
691172,2024,3,"FF/SI/SL",6,1692,0.279655365110037,0.882465971720061,0.581060668415049,89,81.6,69.5,108.5,96.1,-0.00425531914893617,-0.0152974231752768
656924,2024,3,"FF/SI/SL",6,2034,0.269625194343684,0.892442053145664,0.581033623744674,88.9,74.9,81.2,102.5,65.3,-0.00965486725663717,-0.010622607843688
605483,2025,4,"CH/CU/FF/SL",12,9252,0.256396810254669,0.905647181282011,0.58102199576834,88.9,64.3,91.2,107.3,93.2,-0.017408560311284,-0.0143435343739088
595014,2025,4,"FC/FF/SI/ST",12,4599,0.245927586624149,0.916086325672064,0.581006956148106,88.8,54.6,94.8,106.4,90.8,-0.00256,-0.0136813377491781
669432,2024,4,"CH/FF/SI/SL",12,20187,0.312404841137084,0.849554813102119,0.580979827119601,88.8,95.9,20.4,98.4,25.3,-0.00240231935771632,-0.00744910518929231
677076,2023,3,"CH/FF/SL",6,510,0.256135857317504,0.905813474231551,0.580974665774528,88.8,64.1,91.3,95.4,9.5,0.0662705882352941,-0.00517291724078378
641726,2024,5,"CH/FC/FF/SI/SL",20,3372,0.315157577295208,0.84658721372091,0.580872395508059,88.7,96.6,17.5,97,16.6,0.0182384341637011,-0.00638928664717707
673929,2025,3,"FF/FS/SL",6,6780,0.282186525232998,0.879267227101649,0.580726876167323,88.7,83.8,64.8,107.7,94.5,-0.00605840707964602,-0.0146778492347659
681806,2023,4,"CH/FC/FF/ST",12,5904,0.2793421733362,0.882050211201062,0.580696192268631,88.6,81.5,68.7,100.6,45.7,-0.0138046875,-0.00913542689659153
571948,2024,4,"CH/FF/SI/ST",12,9333,0.308744801375635,0.85264105159783,0.580692926486733,88.6,95.1,24.2,100.9,49.7,-0.00966345226615236,-0.0094069595232085
542888,2024,5,"FC/FF/SI/ST/SV",20,13308,0.290599797424642,0.870536535626311,0.580568166525477,88.6,87.9,50.9,99.7,37.4,-0.00671362372567192,-0.00846318098109762
669212,2025,3,"CH/FF/SL",6,792,0.268805835697876,0.892182680326357,0.580494258012117,88.5,74.2,81,98.6,26.9,0.0277272727272727,-0.00763282853145166
592779,2025,5,"CH/FC/FF/SI/ST",20,7320,0.287137298882876,0.873746116491036,0.580441707686956,88.5,86.2,56.3,107.6,94.2,-0.0151262295081967,-0.0145739498859048
681432,2024,2,"FF/ST",2,1290,0.201996883607277,0.958846696996853,0.580421790302065,88.4,14.5,99,105.4,86,-0.0201418604651163,-0.0128652905331259
676596,2024,4,"CH/CU/FC/SI",12,4779,0.301583405331668,0.859007664566524,0.580295534949095,88.4,92.2,33,97.3,18.1,-0.00533333333333333,-0.00660681192372331
680694,2025,4,"CU/FF/SI/SL",12,4446,0.254980368627871,0.90556392405124,0.580272146339556,88.4,62.9,91.1,101.6,57.1,-0.0165384615384615,-0.00996755946069147
689958,2025,2,"FF/SL",2,87,0.216776551326846,0.943692213196732,0.580234382261789,88.3,25.1,98.2,115.7,99.6,0.0297241379310345,-0.0208900434262087
656222,2025,3,"CH/FC/FF",6,5496,0.271615901927363,0.888717696236794,0.580166799082078,88.3,76.7,76.9,101.5,56.3,-0.0138307860262009,-0.00984445302218492
680742,2025,5,"CH/CU/FF/SI/SL",20,8724,0.269915925931262,0.890335416355204,0.580125671143233,88.2,75.1,79.2,104.8,82.7,-0.00933149931224209,-0.0124358266739126
685126,2024,3,"CH/FF/SL",6,648,0.287000782281704,0.873132644165909,0.580066713223806,88.2,86.1,55.6,100,40.3,-0.0196574074074074,-0.00873353397980315
682052,2023,3,"CH/FF/SL",6,1128,0.262594337899438,0.897416316339529,0.580005327119483,88.1,69.5,85.7,99.6,36.6,-0.00204787234042553,-0.00835804549492326
685314,2023,2,"CU/SI",2,468,0.206218874471243,0.953730326237931,0.579974600354587,88.1,17.4,98.9,107.1,92.8,-0.0319935897435897,-0.0141638566042858
641941,2025,3,"FC/FF/FS",6,6408,0.285064990197498,0.874856576705809,0.579960783451654,88.1,85.1,58.3,110.8,98.2,-0.0194438202247191,-0.0170599384965339
694350,2025,3,"CH/CU/FF",6,2754,0.239932608329006,0.919962372972969,0.579947490650988,88,47.2,95.5,102.9,68.4,0.00728104575163399,-0.0109306171883028
668338,2024,5,"CH/CU/FF/SI/ST",20,11208,0.291202660044656,0.868669841460785,0.579936250752721,88,88.3,47.5,102.7,66.6,-0.0241216069489685,-0.0107860957801592
677955,2025,4,"CH/FF/SI/SL",12,4392,0.298429290907758,0.861431482782098,0.579930386844928,87.9,91.3,36.6,105.8,88.1,-0.0128073770491803,-0.0132128146899765
681982,2024,5,"CH/FC/FF/SI/SL",20,5796,0.32594745790968,0.833823961491984,0.579885709700832,87.9,98.1,8.6,101.1,51.7,0.0104472049689441,-0.00952545866513852
