"pitcher","game_year","num_pitch_types","pitch_arsenal","total_combinations","total_pitches","release_similarity_arsenal","approach_divergence_arsenal","tunnel_quality_arsenal"
690986,2024,3,"CH/FF/SV",6,12420,0.196917151908894,0.889136633321269,0.543026892615081
671131,2025,5,"FC/FF/FS/SI/SL",20,16068,0.245297678859728,0.840581094491389,0.542939386675558
596112,2025,4,"FC/FF/FS/SL",12,1323,0.276931831328737,0.808901829755275,0.542916830542006
656629,2023,4,"CH/CU/FF/SL",12,21861,0.198028493105629,0.887735841803649,0.542882167454639
605182,2023,6,"CH/CU/FC/FF/SI/ST",30,31500,0.197575206003703,0.888162985372265,0.542869095687984
605135,2025,8,"CH/CU/FC/FF/FS/SI/SL/ST",56,59409,0.193763417982338,0.891945544211726,0.542854481097032
682227,2024,4,"CH/CU/FC/FF",12,2295,0.204538071277149,0.881111447008054,0.542824759142601
663362,2024,5,"FC/FF/KN/SI/ST",20,29388,0.21938435972283,0.866256816934889,0.542820588328859
684320,2024,5,"CU/FF/FS/SI/SL",20,18012,0.204217824666593,0.881323208837172,0.542770516751883
682610,2024,5,"CH/FC/FF/SI/SL",20,17820,0.244077370870799,0.84142279390304,0.542750082386919
663465,2024,5,"CH/CU/FC/FF/SI",20,5232,0.225559775339182,0.859866457126443,0.542713116232813
687847,2025,2,"FF/SL",2,288,0.244608524550196,0.840782967006653,0.542695745778424
681190,2025,7,"CH/CU/FC/FF/SI/SL/ST",42,38646,0.231936217125615,0.85344292138378,0.542689569254698
641302,2024,6,"CH/FC/FF/SI/SL/ST",30,25020,0.229947157243002,0.855430166135219,0.54268866168911
650911,2024,3,"CH/SI/SL",6,16740,0.242489805631363,0.842873616589116,0.542681711110239
642520,2025,5,"CH/CU/FF/SI/SL",20,1452,0.227272081851986,0.858083640156703,0.542677861004344
672841,2023,3,"FC/FF/SI",6,480,0.250897502686389,0.834454329083815,0.542675915885102
643410,2023,5,"CU/FC/FF/FS/SI",20,12552,0.228185439994889,0.857128211981867,0.542656825988378
675650,2024,4,"CU/FC/FF/FS",12,2295,0.201625849072799,0.883647103490699,0.542636476281749
806185,2025,5,"CH/CU/FF/SL/SV",20,14328,0.233714944093653,0.851552369516959,0.542633656805306
596295,2024,4,"CH/FF/KC/SL",12,23580,0.217313417701178,0.867907182164873,0.542610299933026
676440,2023,4,"CH/CU/FC/FF",12,20907,0.192192549673308,0.892916361717869,0.542554455695588
608331,2023,7,"CH/CU/FC/FF/SI/SL/ST",42,22086,0.219644771506975,0.865424723756135,0.542534747631555
669308,2024,3,"CH/FF/SL",6,1320,0.212004014226872,0.873060055904464,0.542532035065668
681810,2025,4,"FC/FF/SI/ST",12,1260,0.202246396084733,0.88273835650223,0.542492376293481
676395,2023,3,"CH/FF/SL",6,3132,0.221393506193353,0.863583011896444,0.542488259044898
641745,2024,6,"CH/FF/KC/SI/SL/ST",30,11145,0.238658620418096,0.84627220308889,0.542465411753493
700187,2025,2,"FF/ST",2,402,0.0972724309599636,0.987501374922971,0.542386902941467
622250,2023,3,"CU/FF/SL",6,5004,0.191618252973044,0.893120832962568,0.542369542967805
621363,2024,2,"FF/SL",2,1629,0.308186084532789,0.77652168952043,0.54235388702661
679525,2024,6,"CH/CU/FF/SI/SL/ST",30,32400,0.223753955710542,0.860929943694669,0.542341949702606
676614,2024,5,"CH/CU/FC/FF/ST",20,4488,0.215577351147065,0.869053098091274,0.54231522461917
641585,2024,6,"CH/CU/FC/FF/SI/ST",30,6990,0.197222409531654,0.887401418799031,0.542311914165343
663773,2025,3,"FS/SI/SL",6,780,0.225066285101068,0.859536132981057,0.542301209041063
571946,2023,3,"FF/FS/ST",6,3978,0.186907746690782,0.897676275652798,0.54229201117179
695534,2025,5,"CH/FF/SI/SL/ST",20,2028,0.247255370550087,0.837324804048269,0.542290087299178
621295,2023,5,"CH/FC/FF/SI/SL",20,5664,0.239534480516184,0.845045672467416,0.5422900764918
666159,2023,4,"CH/CU/FF/ST",12,10620,0.202203108437082,0.882258556380094,0.542230832408588
656605,2024,7,"CH/CU/FC/FF/SI/SL/ST",42,51264,0.211316351884617,0.87308082802025,0.542198589952434
624133,2024,5,"CH/CU/FC/FF/SI",20,27156,0.215429962184747,0.86886846131499,0.542149211749868
579328,2024,4,"CH/CU/FF/SL",12,26307,0.227371698494484,0.856881853954425,0.542126776224454
672391,2023,4,"CH/FC/FF/ST",12,3456,0.205467524089894,0.878773033799672,0.542120278944783
571510,2025,5,"CH/CU/FF/SI/SL",20,32952,0.209197626109198,0.875008794784788,0.542103210446993
607074,2025,5,"CH/CU/FF/SI/SL",20,38460,0.22054481221656,0.863640198896303,0.542092505556431
571945,2025,6,"CH/CU/FF/SI/SL/ST",30,37110,0.214317567666504,0.869821439095814,0.542069503381159
664079,2024,4,"FC/FF/SI/ST",12,1377,0.239109271613571,0.844959808204032,0.542034539908801
669461,2023,5,"CH/CU/FF/SI/SL",20,12024,0.213561309952971,0.870505701252686,0.542033505602828
670810,2024,5,"CH/CU/FC/FF/ST",20,1740,0.219964682957739,0.863976806306055,0.541970744631897
594902,2025,7,"CH/CU/FC/FF/SI/SL/ST",42,12924,0.241318932322614,0.842477099775911,0.541898016049263
681293,2024,6,"CH/CU/FC/FF/SI/ST",30,37530,0.19795708459296,0.885800959017154,0.541879021805057
657514,2024,4,"CU/FC/SI/SL",12,7722,0.214190663467489,0.869517752973139,0.541854208220314
642231,2023,3,"CH/SI/ST",6,1386,0.186693837025582,0.89688280596746,0.541788321496521
677944,2025,6,"CH/CU/FC/FF/SI/SL",30,30915,0.212697180043904,0.870875978404649,0.541786579224276
664062,2025,4,"CU/FF/FS/SL",12,5481,0.202475487214271,0.880914959686663,0.541695223450467
669387,2025,6,"CU/FF/FS/SI/SL/ST",30,24660,0.224795020268583,0.858564747971758,0.54167988412017
650893,2025,5,"CU/FC/FF/FS/SI",20,8580,0.218224473663988,0.865045335244357,0.541634904454173
663362,2025,3,"FF/KN/SI",6,606,0.222184092067663,0.861045297762216,0.54161469491494
678368,2024,5,"CH/CU/FC/FF/ST",20,13056,0.203889178828695,0.879271544960846,0.541580361894771
615698,2024,7,"CH/CU/FC/FF/FS/SI/SL",42,47556,0.257762920098864,0.825359775062054,0.541561347580459
672710,2024,6,"CH/CU/FF/SI/SL/ST",30,16110,0.210920796744735,0.872066320427024,0.54149355858588
670912,2023,5,"CH/CU/FF/SI/SL",20,35760,0.233709688952933,0.849172586348762,0.541441137650848
669684,2025,6,"CH/CU/FF/SI/SL/ST",30,8445,0.180300592758783,0.902541648467032,0.541421120612907
691951,2024,4,"CH/CU/FF/SL",12,1998,0.182741045301817,0.900060427492938,0.541400736397377
656814,2023,6,"CH/CU/FF/SI/SL/ST",30,4485,0.200555017385026,0.882219795784127,0.541387406584577
669084,2024,4,"CH/CU/FF/SL",12,6993,0.192678379477745,0.890062019436217,0.541370199456981
672860,2023,2,"FF/SL",2,123,0.218027060475588,0.864700290604534,0.541363675540061
642759,2025,2,"CH/FF",2,228,0.267000943307021,0.815684369244382,0.541342656275702
601713,2025,6,"CU/FC/FF/SI/SL/ST",30,42690,0.217258262542161,0.865426625914908,0.541342444228535
687924,2024,5,"CH/CU/FF/SI/SL",20,6360,0.222545007496567,0.860045169635339,0.541295088565953
628317,2023,6,"CU/FF/FS/SI/SL/ST",30,25500,0.219226441381765,0.863334801010071,0.541280621195918
668820,2025,5,"CU/FF/SI/SL/ST",20,6336,0.237780706206602,0.844712624196755,0.541246665201679
621294,2024,6,"CH/FC/FF/SI/SL/ST",30,3825,0.219974186886507,0.86244319459703,0.541208690741769
676680,2024,3,"FF/SI/ST",6,1938,0.206461881403944,0.875824192196865,0.541143036800404
664350,2024,4,"CH/FC/FF/SI",12,5391,0.244564579569766,0.837666230464702,0.541115405017234
664285,2025,5,"CH/CU/FF/SI/SL",20,34692,0.192389616472546,0.88979944006281,0.541094528267678
547184,2024,3,"FF/SL/ST",6,2796,0.192631491849586,0.889550282670448,0.541090887260017
677960,2025,5,"CH/FF/SI/SL/ST",20,7704,0.242710080592645,0.839444435556826,0.541077258074736
685314,2024,2,"CU/SI",2,78,0.176403576378799,0.905719923476931,0.541061749927865
640455,2024,6,"CH/FC/FF/SI/SL/ST",30,43665,0.225751420468299,0.856304549907449,0.541027985187874
592767,2023,3,"FC/KC/SI",6,14376,0.247432466953952,0.834609654751431,0.541021060852691
596295,2025,6,"CH/FC/FF/FS/KC/SL",30,14985,0.245467718308865,0.836537099986,0.541002409147433
668873,2023,5,"FC/FF/KC/SI/ST",20,1548,0.210743258876227,0.871261549895125,0.541002404385676
605280,2023,3,"SI/SL/ST",6,6132,0.184720563825254,0.89727296089348,0.540996762359367
547943,2023,5,"CH/CU/FC/FF/SI",20,9960,0.21008415657408,0.871870947446911,0.540977552010496
690829,2024,4,"CH/FF/SI/SL",12,4869,0.225411271611763,0.856496095958915,0.540953683785339
607625,2024,9,"CH/CU/FC/FF/FS/SI/SL/ST/SV",72,74688,0.206227703679759,0.875653344960056,0.540940524319908
657514,2023,3,"CH/CU/SI",6,5166,0.176648945481227,0.905211104092211,0.540930024786719
668834,2025,5,"CU/FC/FF/SI/ST",20,2628,0.19574033855331,0.886063061157594,0.540901699855452
693312,2024,3,"CU/FF/SL",6,5700,0.195676079112739,0.886101947287292,0.540889013200016
676661,2025,4,"FC/FF/FS/KC",12,5814,0.230160458248984,0.85160862669101,0.540884542469997
573262,2025,2,"EP/KN",2,48,0.260666137694239,0.821096016065069,0.540881076879653
658648,2023,5,"CH/CU/FF/SI/ST",20,10740,0.200939889006068,0.88075561955963,0.540847754282849
669674,2024,4,"CU/FF/FS/SL",12,6309,0.228657019071218,0.852955828687632,0.540806423879425
667297,2024,3,"CU/SI/SL",6,1920,0.164586212331405,0.917017724725868,0.540801968528637
669358,2025,5,"CH/FC/FF/KC/SL",20,32616,0.204680250090806,0.876877934674406,0.540779092382606
690544,2025,4,"FC/FF/SI/ST",12,2016,0.221765663715132,0.859608510928394,0.540687087321763
425844,2023,6,"CH/CU/FC/FF/SI/SL",30,33255,0.205084618048133,0.876254071756202,0.540669344902167
641312,2024,5,"CH/FF/SI/SL/ST",20,2928,0.240770354909115,0.840499225820507,0.540634790364811
571882,2023,6,"CH/CU/FC/FF/SI/SL",30,14385,0.239710836538562,0.841549463416529,0.540630149977545
607192,2024,4,"CU/FF/SI/SL",12,18099,0.254445713806741,0.826801435184212,0.540623574495476
622098,2023,4,"CH/CU/FF/SL",12,9720,0.175790646782895,0.905415236718126,0.54060294175051
676272,2024,5,"CH/CU/FF/SI/SL",20,12636,0.199253728865829,0.881941077654802,0.540597403260316
669704,2025,5,"CU/FC/FF/SI/ST",20,4872,0.204786961332737,0.876320849285785,0.540553905309261
669713,2023,5,"CH/FC/FF/SI/ST",20,17484,0.215812565223013,0.865269564726242,0.540541064974628
676477,2024,5,"CH/FC/SI/SL/ST",20,3840,0.221370192322255,0.859678044685398,0.540524118503826
663362,2023,5,"FC/FF/KN/SI/ST",20,8064,0.213550898989753,0.867484891430202,0.540517895209978
608371,2025,4,"CU/FF/SI/ST",12,2394,0.186156024039365,0.894834521404204,0.540495272721785
688427,2023,4,"FC/FF/SL/ST",12,846,0.245288782735888,0.835650511843879,0.540469647289883
667427,2023,2,"FF/SL",2,1107,0.226706986916906,0.854202966911703,0.540454976914305
662253,2025,4,"CH/FF/SI/SL",12,9315,0.217596448343587,0.86327599426066,0.540436221302124
676775,2025,4,"FF/FS/SI/SL",12,1485,0.271531185814824,0.809255973007339,0.540393579411081
663878,2023,3,"CU/FF/SL",6,4422,0.16032944163107,0.920455843554445,0.540392642592758
622503,2024,2,"CH/FF",2,252,0.288700036502443,0.792024024086704,0.540362030294574
641771,2023,6,"CH/FC/FF/KC/SI/SL",30,11475,0.214338737764033,0.866376378942675,0.540357558353354
607625,2023,8,"CH/CU/FF/FS/SI/SL/ST/SV",56,49791,0.194703454168655,0.88598979163362,0.540346622901137
681190,2023,6,"CH/CU/FC/FF/SI/ST",30,10035,0.210837984767236,0.869812120188339,0.540325052477788
666974,2025,6,"CH/FC/FF/FS/SI/SL",30,14790,0.2677910050526,0.812750678269016,0.540270841660808
570632,2025,5,"CH/FF/FS/SI/SL",20,11208,0.29679029358962,0.783729194198737,0.540259743894178
681347,2025,5,"CH/CU/FF/SI/SL",20,18444,0.209241296390606,0.871221709720481,0.540231503055543
680686,2024,7,"CH/CU/FC/FF/SI/SL/ST",42,3168,0.240544930220819,0.8398904286928,0.54021767945681
640902,2025,3,"EP/FA/FF",6,420,0.164467744442527,0.915868370164924,0.540168057303725
675627,2023,5,"FC/FF/KC/SI/SL",20,13704,0.226335037228326,0.853969077366726,0.540152057297526
592426,2024,4,"CU/FC/FF/SL",12,8253,0.246038377702608,0.834177577584984,0.540107977643796
669302,2023,5,"FF/FS/KC/SI/SL",20,35052,0.245528719425521,0.834661105089262,0.540094912257392
682052,2024,4,"CH/FC/FF/SL",12,1602,0.199391725209342,0.880689442383604,0.540040583796473
650644,2025,6,"CU/FC/FF/FS/SI/SL",30,26115,0.209068464792839,0.871004899791654,0.540036682292247
608344,2024,6,"CH/CU/FC/FF/SI/SL",30,26505,0.209808679860598,0.870238453508489,0.540023566684544
669062,2024,3,"CH/FF/SL",6,7614,0.188099541903783,0.891915044222375,0.540007293063079
681882,2025,4,"FF/KC/SI/SL",12,1926,0.190477994718016,0.889512675769077,0.539995335243547
547179,2025,7,"CH/CU/FC/FF/SI/SL/ST",42,41724,0.217821476762157,0.862164447851498,0.539992962306827
666205,2024,4,"CH/CU/FF/SL",12,6525,0.246754051183467,0.833195601592913,0.53997482638819
805123,2025,4,"CH/CU/FF/ST",12,4509,0.167022835351793,0.912888401871573,0.539955618611683
641329,2024,4,"CH/CU/FF/SL",12,3321,0.216602533346642,0.86323427770693,0.539918405526786
656529,2023,4,"CU/FF/SI/SL",12,7614,0.209867667181982,0.869953761513096,0.539910714347539
663941,2023,4,"CU/FF/SL/ST",12,11628,0.186718757151226,0.893046477368195,0.539882617259711
668390,2024,5,"CU/FF/FS/SI/SL",20,3432,0.223786306085391,0.855916592964919,0.539851449525155
686642,2024,5,"CH/FC/FF/SI/SL",20,5184,0.23986098693494,0.839804915427907,0.539832951181423
664854,2025,4,"CU/FC/FF/SL",12,8811,0.269327728797789,0.810260150006691,0.53979393940224
685068,2025,5,"CU/FF/FS/SI/SL",20,1140,0.227721532351509,0.851732700831398,0.539727116591454
666207,2024,2,"FF/SL",2,303,0.210774569226086,0.868589564478484,0.539682066852285
670059,2023,3,"FC/SI/ST",6,5574,0.233356807284442,0.846003006075356,0.539679906679899
547184,2023,4,"FF/SI/SL/ST",12,2448,0.192187752878214,0.887157068046332,0.539672410462273
689266,2024,3,"FC/FF/SL",6,174,0.196822697003699,0.882493104535749,0.539657900769724
700249,2024,7,"CH/CU/FC/FF/SI/SL/ST",42,25002,0.203968138849708,0.875252812191813,0.539610475520761
663776,2023,6,"CH/CU/FF/SI/SL/ST",30,39285,0.207499918370272,0.871704590172837,0.539602254271554
696149,2025,4,"CH/CU/FF/SL",12,4140,0.228214909889158,0.850980880215107,0.539597895052133
679775,2025,3,"CH/SI/ST",6,2580,0.217817674989853,0.861335602819642,0.539576638904748
453268,2023,4,"FF/SI/SL/SV",12,8379,0.228810411333319,0.85023565972023,0.539523035526775
643410,2024,6,"CU/FC/FF/FS/SI/ST",30,15180,0.202178333524404,0.876803658177985,0.539490995851194
660825,2025,4,"FF/FS/SI/SL",12,10989,0.179367296570534,0.899584472251553,0.539475884411044
682243,2023,8,"CH/CU/FC/FF/FS/SI/SL/ST",56,43953,0.21984925038686,0.859027162891256,0.539438206639058
700249,2025,6,"CH/CU/FC/FF/SI/ST",30,29565,0.206524444232509,0.872315638805804,0.539420041519156
621249,2023,5,"CH/CU/FC/FF/SI",20,4044,0.234447764866903,0.844308261585308,0.539378013226105
677865,2025,3,"FC/SI/ST",6,1314,0.170275364333223,0.908415049360487,0.539345206846855
687134,2024,5,"CU/FC/FF/FS/SL",20,6612,0.239956431177326,0.838715861144944,0.539336146161135
643361,2025,3,"CH/FC/FF",6,1284,0.245868793778278,0.832794066247457,0.539331430012868
663562,2025,5,"FC/FF/SC/SI/ST",20,3000,0.204793199754855,0.873779890562833,0.539286545158844
683004,2025,5,"CH/CU/FF/SI/SL",20,30996,0.211194056419481,0.867290745731543,0.539242401075512
695549,2024,3,"CH/FF/SL",6,264,0.235486303134727,0.842979781824574,0.539233042479651
676760,2023,3,"CH/FF/ST",6,5352,0.189372209822102,0.889015137670414,0.539193673746258
543056,2025,5,"FC/FF/KC/SI/ST",20,8628,0.227698697315396,0.85063172921792,0.539165213266658
676664,2024,6,"CH/CU/FF/SI/SL/ST",30,42840,0.226492273641455,0.851795871150187,0.539144072395821
598286,2024,3,"CH/SI/ST",6,1152,0.239320527119766,0.838951313367481,0.539135920243623
571539,2023,3,"FC/FO/SI",6,2442,0.233464333832789,0.844745604086539,0.539104968959664
523260,2024,5,"CH/FF/KC/SI/SL",20,6624,0.202343139881622,0.875865007679789,0.539104073780706
613534,2024,3,"FF/SI/SL",6,4830,0.20937814327809,0.86878340576264,0.539080774520365
679885,2025,4,"FF/FS/SI/SL",12,2412,0.241368927769726,0.836704033983221,0.539036480876473
691587,2025,6,"CH/CU/FF/SI/SL/ST",30,25095,0.205026624335089,0.873028642883681,0.539027633609385
829272,2025,5,"CH/FF/KC/SI/SL",20,8052,0.198246292051567,0.879582026542636,0.538914159297101
592473,2023,3,"FF/SI/SL",6,498,0.217571035904135,0.860185468159873,0.538878252032004
686751,2025,4,"CU/FF/FS/SL",12,1926,0.207603103764497,0.870063048418568,0.538833076091533
669721,2023,4,"CH/CU/FF/SL",12,1944,0.170316764420971,0.907341267184484,0.538829015802728
621366,2025,4,"FS/SI/SL/ST",12,5346,0.220270320671897,0.857237192672004,0.53875375667195
681432,2025,2,"FF/ST",2,228,0.198433636455491,0.879039599277992,0.538736617866741
663941,2024,4,"CU/FF/SL/ST",12,2178,0.181167103971737,0.896274202227292,0.538720653099515
688107,2025,4,"CH/FF/SI/ST",12,891,0.220111652835576,0.857302511527296,0.538707082181436
676702,2025,4,"FC/FF/SI/SL",12,3051,0.243787476634649,0.833570749885253,0.538679113259951
621363,2025,2,"FF/SL",2,732,0.226884008323604,0.850470658879918,0.53867733360176
656731,2024,8,"CH/CU/FC/FF/FS/SI/SL/ST",56,28665,0.208281926677038,0.868995357310869,0.538638641993954
621381,2023,4,"FC/FF/SI/SL",12,12240,0.223849032487913,0.853413733721529,0.538631383104721
669308,2025,4,"CH/FF/SL/ST",12,4446,0.190523644935999,0.886728807837676,0.538626226386837
672552,2024,4,"CH/CU/FF/SL",12,1584,0.174352729131336,0.902884379036181,0.538618554083759
671212,2025,3,"FF/FS/SL",6,5598,0.225655422264965,0.851567186746871,0.538611304505918
670219,2024,2,"FF/SL",2,93,0.171675648922626,0.905533096155812,0.538604372539219
669438,2025,5,"CH/CU/FC/FF/SI",20,8592,0.217146895846844,0.860046501530532,0.538596698688688
686539,2023,3,"SI/SL/ST",6,1128,0.24323713155925,0.833942617005826,0.538589874282539
641482,2024,6,"CH/FC/FF/SI/SL/ST",30,42735,0.205935621199569,0.871228731459563,0.538582176329566
672710,2023,5,"CH/CU/FF/SL/ST",20,13692,0.205796190164296,0.871316495904948,0.538556343034622
677958,2025,6,"CH/CU/FC/FF/SI/SL",30,16905,0.227511366346989,0.849580137021919,0.538545751684454
663542,2025,4,"FC/FF/SI/ST",12,2844,0.202710466348733,0.874288128903662,0.538499297626197
543294,2023,4,"CH/CU/FF/SI",12,18963,0.224253393899705,0.85274259366448,0.538497993782093
623451,2024,3,"CU/FF/SI",6,234,0.151454292974322,0.92550369862254,0.538478995798431
543056,2023,6,"CH/FC/FF/KC/SI/ST",30,12390,0.21918395302785,0.857650946591821,0.538417449809835
676282,2025,4,"CH/CU/FF/SL",12,14733,0.204539099471012,0.872150713139584,0.538344906305298
518516,2023,4,"CH/CU/FC/FF",12,3150,0.216527112321553,0.860157106356897,0.538342109339225
623474,2024,5,"CH/CU/FF/SI/SL",20,2268,0.230440969029082,0.846237012544697,0.53833899078689
666215,2025,5,"CU/FC/FF/SI/SV",20,3036,0.18421247585292,0.892453358241397,0.538332917047159
663623,2024,6,"CH/CU/FC/FF/SI/SL",30,45690,0.218639761567013,0.8580044112705,0.538322086418756
681882,2023,3,"KC/SI/SL",6,2622,0.163417474611705,0.913158361894807,0.538287918253256
518617,2023,5,"CH/FC/FF/SI/ST",20,11952,0.242569361092477,0.833955475290989,0.538262418191733
608717,2025,5,"CH/CU/FF/SI/SL",20,4872,0.206100219646303,0.870383288226474,0.538241753936389
656458,2024,2,"FF/SL",2,141,0.226245911492488,0.850220374630533,0.538233143061511
681892,2023,3,"FC/SI/ST",6,1116,0.198381846108821,0.877944798952714,0.538163322530768
675627,2024,5,"FC/FF/KC/SI/SL",20,9924,0.231709217935422,0.844498968562518,0.53810409324897
657053,2023,5,"CU/FF/FS/SI/SL",20,19140,0.190385787319452,0.885810508668136,0.538098147993794
656605,2023,6,"CH/CU/FC/FF/SI/ST",30,46785,0.197864615493457,0.878265530608801,0.538065073051129
622772,2023,3,"CH/SI/SL",6,3066,0.217136314006258,0.858917415991628,0.538026864998943
686799,2025,5,"CH/FF/SI/SL/ST",20,22296,0.239859313050189,0.83610778552264,0.537983549286414
691251,2025,4,"FF/FS/SI/SL",12,2277,0.262880924248585,0.812798523205079,0.537839723726832
605135,2024,8,"CH/CU/FC/FF/FS/SI/SL/ST",56,62139,0.191541941121049,0.884036062654705,0.537789001887877
608331,2025,7,"CH/CU/FC/FF/SI/SL/ST",42,55962,0.207776475576123,0.867778771381824,0.537777623478974
641540,2025,5,"CH/FC/KC/SI/SL",20,4440,0.206368274252019,0.869020445849595,0.537694360050807
687792,2024,4,"CH/FF/KC/SL",12,14274,0.224090942696803,0.851254176067847,0.537672559382325
670036,2025,4,"FC/FF/SI/ST",12,7353,0.247410771044086,0.82792701470994,0.537668892877013
670990,2023,3,"CH/SI/ST",6,4284,0.23810731000466,0.837201813526045,0.537654561765353
666205,2023,4,"CH/CU/FF/SL",12,13077,0.224430091770833,0.850862452487236,0.537646272129035
608032,2023,3,"CH/FF/SL",6,6702,0.225030500564965,0.850208982799959,0.537619741682462
676467,2025,5,"CH/CU/FF/SI/ST",20,17412,0.205601978810036,0.869580128555738,0.537591053682887
686972,2023,2,"FF/SL",2,192,0.175930671270209,0.899237837900615,0.537584254585411
687075,2025,6,"CH/CU/FF/SI/SL/ST",30,4350,0.210263916226324,0.864866976170503,0.537565446198413
656557,2024,4,"FC/FS/SI/ST",12,24588,0.253992592920955,0.82113502281169,0.537563807866323
663623,2023,4,"CH/CU/FF/SI",12,19323,0.202035598591939,0.873050381647873,0.537542990119906
502085,2024,5,"CH/FC/KC/SI/SL",20,14532,0.212229524652736,0.862796546634719,0.537513035643728
672335,2025,4,"FF/SI/SL/SV",12,3879,0.202308363406758,0.872676500560292,0.537492431983525
493603,2024,7,"CH/CU/FC/FF/SI/SL/ST",42,17946,0.203835383652916,0.870952767238213,0.537394075445565
607455,2023,4,"CH/FF/SI/SL",12,1422,0.264726341858594,0.810036061391373,0.537381201624984
666168,2025,5,"CH/CU/FF/SI/SL",20,2868,0.200393528614204,0.874307519664398,0.537350524139301
661563,2025,3,"CH/FF/SL",6,5820,0.226461731287469,0.848172885545375,0.537317308416422
595978,2024,2,"EP/FA",2,60,0.174393988121892,0.900180344014116,0.537287166068005
702795,2025,5,"CH/FF/SI/SL/ST",20,2772,0.238669754388343,0.835678346180972,0.537174050284657
595345,2024,4,"CH/FF/SI/SL",12,5544,0.200876715009409,0.873377619766198,0.537127167387803
643410,2025,5,"CU/FC/FS/SI/SL",20,9912,0.191996411063229,0.882194598906883,0.537095504985056
547001,2024,5,"CH/CU/FF/SI/ST",20,4608,0.193380427666432,0.880677208660586,0.537028818163509
595411,2023,2,"SI/SL",2,309,0.204103183497201,0.869950666397205,0.537026924947203
685314,2025,3,"CU/FF/SI",6,2562,0.205457648310185,0.868546267606763,0.537001957958474
656786,2023,5,"CU/FC/FF/SI/ST",20,3060,0.215410323168439,0.858583545317342,0.53699693424289
671737,2023,4,"CU/FC/FF/FS",12,16380,0.219333380330416,0.85458801472247,0.536960697526443
666204,2024,3,"CH/FF/SL",6,2700,0.243841737768645,0.830063553181967,0.536952645475306
672456,2024,5,"CH/FF/KC/SI/SL",20,18468,0.188526231403365,0.885350804933702,0.536938518168534
681217,2024,4,"FF/FS/SI/ST",12,1458,0.201416985973704,0.872416484793706,0.536916735383705
666129,2024,6,"CH/CU/FC/FF/SI/SL",30,8820,0.211713240481362,0.862058347895738,0.53688579418855
543475,2024,6,"CH/CU/FC/FF/SI/ST",30,1080,0.225097299429756,0.848603424391122,0.536850361910439
672335,2023,4,"CU/FF/SI/SV",12,7884,0.172832143339423,0.900821796651646,0.536826969995534
672456,2025,5,"CH/FF/KC/SI/SL",20,17664,0.192324367135212,0.88131185306526,0.536818110100236
683232,2024,3,"CU/FF/SL",6,6168,0.236412468078064,0.836998204337299,0.536705336207682
663947,2024,6,"CH/CU/FC/FF/SI/ST",30,20070,0.212545110023997,0.860265781574552,0.536405445799275
665665,2025,2,"CH/SI",2,57,0.292614640607187,0.780025983631919,0.536320312119553
622098,2024,5,"CH/CU/FC/FF/SL",20,3816,0.197761643741091,0.874857547459139,0.536309595600115
493603,2023,5,"CH/FC/FF/SI/ST",20,12276,0.222739416388658,0.84975396552103,0.536246690954844
676272,2025,5,"CH/CU/FF/SI/SL",20,1392,0.180604439906038,0.891839782253273,0.536222111079655
676604,2025,5,"CH/FF/SI/SL/ST",20,2892,0.213520572111854,0.858918177675733,0.536219374893794
547973,2024,4,"FF/FS/SI/SL",12,10152,0.241869266198809,0.830431521811681,0.536150394005245
664285,2024,5,"CH/CU/FF/SI/SL",20,31164,0.194582460074218,0.87764688539653,0.536114672735374
621381,2025,4,"FC/FF/SI/SL",12,8883,0.227043017791371,0.845184693908638,0.536113855850005
673540,2025,7,"CU/FC/FF/FO/SI/SL/ST",42,34200,0.224232467026813,0.84797358640178,0.536103026714297
700270,2024,3,"FF/KC/SL",6,2802,0.17678064076615,0.895421748527426,0.536101194646788
686642,2025,4,"CH/FF/SI/SL",12,2943,0.215312293186192,0.856705273639743,0.536008783412967
663989,2024,3,"CU/FC/SL",6,1014,0.261117613336902,0.810897055970977,0.536007334653939
657649,2024,5,"CH/CU/FC/FF/SI",20,12204,0.216866834338872,0.854729996071578,0.535798415205225
612434,2025,3,"CH/SI/SL",6,630,0.205667797321497,0.865881487399856,0.535774642360677
660896,2025,5,"CH/CU/FF/SI/SL",20,12696,0.217027216721742,0.854513215512426,0.535770216117084
669160,2023,6,"CH/FC/FF/SI/SL/ST",30,10845,0.214508840428724,0.857029579301298,0.535769209865011
548384,2025,4,"CH/FC/SI/ST",12,3492,0.233333891291847,0.838012881956594,0.53567338662422
673540,2023,6,"CU/FC/FF/FO/SL/ST",30,41895,0.221070451314933,0.850202191414367,0.53563632136465
686753,2023,5,"CH/CU/FF/SI/SL",20,8088,0.203618466541141,0.867550004798369,0.535584235669755
665152,2024,5,"CU/FC/FF/FS/SI",20,26052,0.209397637047017,0.861544149965929,0.535470893506473
656731,2023,6,"CH/CU/FF/FS/SI/SL",30,33525,0.213109636752476,0.857730229189807,0.535419932971142
669060,2024,5,"CH/CU/FC/FF/SI",20,19716,0.219831136635994,0.851002075892885,0.53541660626444
669373,2025,5,"CH/CU/FF/SI/SL",20,34152,0.235757045766748,0.835054004475507,0.535405525121127
477132,2025,5,"CU/FF/FS/SI/SL",20,21204,0.244513210266531,0.826187309983745,0.535350260125138
