"pitcher","game_year","pitch_arsenal","n_pitches","avg_actual_rv","xrv_percentile","tunnel_quality_arsenal","release_similarity_arsenal","approach_divergence_arsenal","tunnel_quality_percentile","release_sim_percentile","approach_div_percentile","num_pitch_types","total_pitches","total_combinations"
670955,2023,"CH/FF",153,-0.0362352941176471,98.9,0.58593748147897,0.304589655590827,0.867285307367114,92.4,93.2,45,2,147,2
554431,2025,"FF/SI/SL",381,0.010244094488189,10.1,0.585890424501704,0.267315100954141,0.904465748049266,92.4,72.9,91,3,762,6
673380,2025,"FF/SL",549,-0.0138360655737705,70.8,0.585888471324248,0.295803647479682,0.875973295168816,92.3,90.6,60.6,2,537,2
663574,2025,"FF/SL/SV",3690,-0.0156178861788618,76.6,0.585682238760767,0.230200976663968,0.941163500857566,92.3,37.3,98.4,3,7374,6
656848,2024,"CH/FC/FF",1089,-0.00565289256198347,38.6,0.585647301087056,0.293140280245301,0.878154321928811,92.3,89.4,63.5,3,2142,6
685299,2024,"CH/CU/FF/SL",1818,0.0129174917491749,7.9,0.585628480503179,0.293424557651704,0.877832403354653,92.2,89.6,63,4,5454,12
669270,2024,"CH/FF/SI/SL",474,-0.0197848101265823,88.1,0.585488649301828,0.322071923783408,0.848905374820247,92.2,97.9,19.3,4,1395,12
669212,2024,"CH/FF/SL",1938,-0.0240882352941176,93.9,0.58542484360758,0.281686170355124,0.889163516860035,92.1,83.2,77.9,3,3876,6
680880,2025,"FF/FS/SL",1128,-0.00426595744680851,33.8,0.585354369990812,0.308495574200501,0.862213165781123,92.1,95.2,37.6,3,2232,6
665625,2024,"SI/SL",2487,-0.0107720144752714,59.3,0.585319527946975,0.258993594337024,0.911645461556927,92.1,66.2,93.7,2,2484,2
692024,2025,"FF/FS/SL",252,0.0473095238095238,0.9,0.585094624146912,0.27808687546122,0.892102372832604,92,80.9,81.2,3,504,6
695445,2025,"CH/FF/SI/ST",1800,-0.00512166666666667,36.8,0.585042629711804,0.327899611869071,0.842185647554538,92,98.4,13.2,4,5400,12
679358,2025,"FF/FS/SL",2043,-0.0114375917767988,61.6,0.584980158747788,0.286389677831295,0.88357063966428,91.9,86,71.1,3,4074,6
661527,2024,"CH/FF/SI/ST",2514,-0.00748687350835322,45.8,0.584972854404132,0.304841443166797,0.865104265641468,91.9,93.4,41.9,4,7542,12
656464,2023,"FF/SI/SL",3165,-0.0213061611374408,90.8,0.584914818399443,0.271977300356136,0.897852336442751,91.8,77,86.7,3,6330,6
592332,2024,"FF/FS/SI/SL",8598,-0.0111050244242847,60.5,0.584858862516545,0.319380435777476,0.850337289255613,91.8,97.5,21.2,4,25794,12
686790,2025,"CH/CU/SI/SL",636,-0.0293443396226415,97.5,0.584852855346046,0.30808280995489,0.861622900737202,91.8,95,36.9,4,1908,12
621345,2025,"CH/FC/FF",555,-0.0250594594594595,95.1,0.584807009045622,0.274111473557122,0.895502544534122,91.7,78.3,84.3,3,1110,6
641401,2025,"CH/FC/FF",2520,-0.000301190476190476,24.3,0.584741730841951,0.297235396481906,0.872248065201996,91.7,91,54.2,3,5040,6
643493,2024,"CH/CU/FF/SI/SL",234,0.0423333333333333,1.3,0.584717888805214,0.303469360283639,0.865966417326788,91.6,92.8,43.1,5,936,20
571578,2023,"CH/FF/SI/SL",8739,0.00112324064538277,20.9,0.584587477659309,0.301737814637535,0.867437140681083,91.6,92.5,45.2,4,26217,12
663321,2023,"FF/SL",243,0.00874074074074074,11.3,0.584556775858934,0.273825944970375,0.895287606747493,91.5,78.2,84.2,2,228,2
668834,2023,"CU/FF/SI/SL",192,-0.0794375,100,0.584431085191291,0.260653554454326,0.908208615928257,91.5,67.7,92.5,4,531,12
669211,2023,"CH/FF/SL",1356,0.000831858407079647,21.5,0.584387774777733,0.269225801139156,0.89954974841631,91.5,74.5,87.9,3,2700,6
657093,2023,"FC/FF/SI/SL",270,0.0302111111111111,2.4,0.584382028444567,0.287392070774951,0.881371986114182,91.4,86.3,68.1,4,756,12
656290,2023,"CH/FF/SI/SL",990,-0.0169939393939394,80.7,0.584269064336814,0.305951101464646,0.862587027208981,91.4,94.2,38.3,4,2970,12
656793,2024,"CH/FF/SI/SL",288,0.00639583333333333,13.7,0.584136343108946,0.302806217641041,0.865466468576851,91.3,92.7,42.5,4,846,12
669211,2024,"CH/FF/SL",3723,-0.0180080580177276,83.6,0.584102104785653,0.268591515140288,0.899612694431019,91.3,74.1,88.1,3,7446,6
502202,2023,"CH/FF/SL",1014,-0.0084792899408284,50.1,0.584074026443995,0.288376285049408,0.879771767838582,91.3,86.9,65.8,3,2028,6
700241,2025,"CH/CU/FC/FF/SI/SL/ST",4395,-0.00605324232081911,39.5,0.583823377210919,0.282156673991784,0.885490080430053,91.2,83.8,73.5,7,26370,42
621345,2024,"CH/FC/FF",1566,-0.0185708812260536,85.4,0.583775134731261,0.280548819184239,0.887001450278283,91.2,82.4,75.3,3,3132,6
676617,2025,"CU/SI/SL",2274,-0.0223812664907652,92.2,0.583754447179692,0.246503726698084,0.921005167661301,91.1,54.9,96,3,4542,6
693821,2023,"CH/FF/SI/SL",8529,-0.0116816742877242,62.5,0.583724613292542,0.31775786691026,0.849691359674822,91.1,97.1,20.2,4,25587,12
681911,2023,"CH/FF/SL",2559,-0.00474208675263775,35.7,0.583717656036796,0.265201900407781,0.902233411665811,91,71.4,89.5,3,5106,6
595928,2025,"CH/FC/FF/SL",1635,-0.0149449541284404,74.1,0.583687268370082,0.296551956171445,0.870822580568719,91,90.7,51.3,4,4905,12
669330,2025,"CH/CU/FC/FF/SL",1026,-0.0151111111111111,74.6,0.583661489873559,0.303390464888452,0.863932514858666,91,92.8,40.4,5,4104,20
675989,2025,"SI/ST",120,0.002675,18.1,0.583656103378129,0.197986162868294,0.969326043887964,90.9,11.8,99.7,2,96,2
673380,2024,"CH/FF/SL",1482,-0.0271578947368421,96.5,0.583654358472259,0.275801519775387,0.891507197169132,90.9,79.6,80.7,3,2958,6
543518,2024,"FF/FS/SI/SL",1731,0.000481802426343154,22.1,0.583641199300128,0.312554738844918,0.854727659755338,90.8,96.2,26.6,4,5193,12
657277,2025,"CH/FC/FF/SI/ST",9846,-0.0103924436319317,57.7,0.583582683233027,0.303878409504988,0.863286956961065,90.8,92.9,39.4,5,39384,20
623437,2025,"CH/FC/SI/ST",2940,-0.0110714285714286,60.4,0.583478379064884,0.309175354652894,0.857781403476875,90.7,95.4,31.1,4,8811,12
642100,2024,"FF/SI/SL",1266,-0.0128720379146919,66.6,0.583447422151807,0.264292667252626,0.902602177050989,90.7,70.7,89.8,3,2466,6
573009,2023,"CH/CU/FF/SI",1713,-0.0153327495621716,75.2,0.583430572550268,0.292274108814987,0.874587036285549,90.7,88.9,57.9,4,5139,12
681911,2024,"CH/FF/SL",3327,-0.0201839495040577,88.9,0.583350736076779,0.275198453498202,0.891503018655356,90.6,79.1,80.7,3,6648,6
607259,2024,"CH/CU/FC/FF/SI/SL",6366,-0.0165348727615457,79.3,0.583249155255972,0.306683215895776,0.859815094616168,90.6,94.5,34.4,6,31830,30
676684,2024,"CH/FF/SI/SL",3486,-0.0205981067125645,89.9,0.583221860359108,0.294492958662168,0.871950762056047,90.5,90.1,53.4,4,10458,12
663546,2025,"FC/KC/SI",762,0.00322047244094488,16.9,0.583208659534349,0.305329536158105,0.861087782910593,90.5,93.7,36.1,3,1524,6
660730,2023,"CH/FF/SL",141,-0.0421914893617021,99.3,0.583134873394727,0.263916937236857,0.902352809552597,90.5,70.3,89.5,3,258,6
669721,2024,"CH/CU/FF/FS/SL",1524,0.00194094488188976,19.3,0.583083755765223,0.27022993865208,0.895937572878365,90.4,75.4,84.7,5,6096,20
592351,2025,"CH/FF/SL",630,0.0077,12.4,0.583020399043469,0.30780661991565,0.858234178171287,90.4,94.9,31.7,3,1224,6
605447,2023,"FF/SL",2745,-0.0185453551912568,85.3,0.582990570671403,0.265985652749271,0.899995488593536,90.3,72,88.2,2,2745,2
621107,2025,"CH/CU/FC/FF/SI/ST",3381,0.00366459627329192,16.4,0.582883693744402,0.28486178312017,0.880905604368633,90.3,85.1,67.5,6,16905,30
622491,2023,"CH/FF/SI/SL",9615,-0.0136365054602184,69.9,0.582839170338481,0.304918739546593,0.860759601130368,90.2,93.4,35.7,4,28845,12
657612,2023,"FC/FF/SI/SL",2148,0.00404329608938547,15.9,0.582741421886764,0.361345308173318,0.80413753560021,90.2,99.7,1.2,4,6444,12
689266,2023,"CH/FC/FF/SL",1704,0.00981866197183098,10.4,0.582686475653737,0.317972599901192,0.847400351406283,90.2,97.2,17.9,4,5112,12
674285,2024,"FF/SI/SL",1482,-0.00304251012145749,30.1,0.582633427844945,0.289226925014238,0.876039930675652,90.1,87.4,60.8,3,2946,6
543548,2023,"CH/FF/SL",489,-0.0202269938650307,89,0.582578146549252,0.265843517106297,0.899312775992207,90.1,71.9,87.7,3,978,6
690916,2024,"FF/FS/SL/ST",942,-0.0242356687898089,94.2,0.582521371811851,0.283636539313193,0.881406204310509,90,84.5,68.2,4,2826,12
681982,2023,"CH/FF/SI/SL",1794,-0.00709197324414716,44.1,0.582475082432355,0.30726971672125,0.85768044814346,90,94.7,30.9,4,5382,12
687330,2025,"FC/FF/SI/ST",1764,0.00680102040816326,13.2,0.582442667602655,0.289959439182755,0.874925896022555,89.9,87.7,58.6,4,5292,12
668338,2023,"CH/CU/FF/SI/SL",672,-0.0120758928571429,64,0.58221973191255,0.267612731292031,0.89682673253307,89.9,73.3,85.7,5,2688,20
596133,2025,"CH/FC/FF/SL",3147,-0.0175662535748332,82.3,0.582147493666152,0.312814606650748,0.851480380681555,89.9,96.3,22.5,4,9441,12
622259,2024,"FF/FS/SL",537,0.0076145251396648,12.5,0.582121244041392,0.27544629547374,0.888796192609044,89.8,79.3,77.3,3,1074,6
571656,2023,"CH/FF/SL",3666,-0.0130351882160393,67.4,0.581840247606798,0.270146879318264,0.893533615895331,89.8,75.3,82.8,3,7326,6
641835,2024,"FC/SI/SL",2193,-0.00142954856361149,26.5,0.581821879449042,0.29433320798562,0.869310550912464,89.7,90,48.5,3,4380,6
679883,2025,"CU/FF/SI",651,-0.0261382488479263,95.8,0.581781099474249,0.247783866312702,0.915778332635796,89.7,56.4,95,3,1266,6
622379,2025,"CH/FF/SI/ST",504,0.00653571428571429,13.5,0.58170372790804,0.28773175759914,0.87567569821694,89.7,86.5,59.8,4,1512,12
622075,2024,"CH/FC/FF/SI/ST",798,-0.018218045112782,84.2,0.58157801046515,0.28004236314113,0.88311365778917,89.6,81.9,70.5,5,3192,20
596271,2025,"CH/FF/SI/SL/ST",828,0.00177536231884058,19.7,0.581525731412718,0.313707348715818,0.849344114109618,89.6,96.4,19.7,5,3228,20
691548,2025,"SI/SL",234,0.00948717948717949,10.7,0.581476095270995,0.249676105440043,0.913276085101948,89.5,58.4,94.2,2,228,2
455119,2024,"FC/FF/FS/SI",1971,-0.0156407914764079,76.7,0.581447604669317,0.337847134707902,0.825048074630731,89.5,99.1,4.5,4,5859,12
668716,2025,"CH/FC/SI/ST",1176,0.003,17.3,0.581442449104157,0.322965737648514,0.839919160559801,89.4,98,11.6,4,3510,12
671922,2025,"FF/FS/ST",3546,-0.0182098138747885,84.1,0.581422555326136,0.264832411492592,0.898012699159679,89.4,71.1,86.8,3,7092,6
694363,2024,"CH/FF/SI/SL",3870,-0.00589612403100775,39.2,0.581359180739407,0.32632792339139,0.836390438087423,89.4,98.2,9.7,4,11610,12
656986,2023,"FF/SI/SL",420,-0.0214071428571429,90.9,0.581213879361793,0.305253693313078,0.857174065410507,89.3,93.6,30.1,3,840,6
571948,2023,"CH/FF/SI/ST",3081,-0.0197166504381694,88,0.581202858596485,0.317299053798085,0.845106663394883,89.3,97,15.7,4,9243,12
670950,2023,"CH/FF",4053,-0.00728867505551443,44.9,0.581201951118268,0.277365209609328,0.885038692627209,89.2,80.4,73,2,4053,2
661527,2023,"CH/FF/SI/ST",2292,-0.00292015706806283,29.7,0.581092741969456,0.289967172516284,0.872218311422627,89.2,87.7,54,4,6876,12
672578,2024,"FF/FS/KC/SL/ST",1680,-0.0165767857142857,79.5,0.581083089975452,0.263767072545666,0.898399107405237,89.2,70,87,5,6720,20
691172,2024,"FF/SI/SL",858,-0.00612937062937063,39.8,0.581060668415049,0.279655365110037,0.882465971720061,89.1,81.6,69.8,3,1692,6
656924,2024,"FF/SI/SL",1020,-0.00946176470588235,54,0.581033623744674,0.269625194343684,0.892442053145664,89.1,74.9,81.6,3,2034,6
605483,2025,"CH/CU/FF/SL",3084,-0.017408560311284,81.8,0.58102199576834,0.256396810254669,0.905647181282011,89,64.2,91.6,4,9252,12
595014,2025,"FC/FF/SI/ST",1533,-0.00254598825831702,29.1,0.581006956148106,0.245927586624149,0.916086325672064,89,54.4,95.1,4,4599,12
669432,2024,"CH/FF/SI/SL",6729,-0.00237628176549264,28.6,0.580979827119601,0.312404841137084,0.849554813102119,88.9,96.1,20,4,20187,12
677076,2023,"CH/FF/SL",261,0.064367816091954,0.3,0.580974665774528,0.256135857317504,0.905813474231551,88.9,63.9,91.7,3,510,6
641726,2024,"CH/FC/FF/SI/SL",843,0.0182384341637011,5.3,0.580872395508059,0.315157577295208,0.84658721372091,88.9,96.8,17.1,5,3372,20
673929,2025,"FF/FS/SL",3390,-0.00605840707964602,39.5,0.580726876167323,0.282186525232998,0.879267227101649,88.8,83.9,65,3,6780,6
681806,2023,"CH/FC/FF/ST",1974,-0.0156139817629179,76.5,0.580696192268631,0.2793421733362,0.882050211201062,88.8,81.5,69,4,5904,12
571948,2024,"CH/FF/SI/ST",3129,-0.00970278044103547,55.2,0.580692926486733,0.308744801375635,0.85264105159783,88.7,95.2,23.9,4,9333,12
542888,2024,"FC/FF/SI/ST/SV",3327,-0.0066014427412083,42.1,0.580568166525477,0.290599797424642,0.870536535626311,88.7,88,51,5,13308,20
669212,2025,"CH/FF/SL",396,0.0277272727272727,2.8,0.580494258012117,0.268805835697876,0.892182680326357,88.6,74.2,81.3,3,792,6
592779,2025,"CH/FC/FF/SI/ST",1830,-0.0151262295081967,74.7,0.580441707686956,0.287137298882876,0.873746116491036,88.6,86.2,56.4,5,7320,20
681432,2024,"FF/ST",1311,-0.0203089244851259,89.3,0.580421790302065,0.201996883607277,0.958846696996853,88.6,13.9,99.2,2,1290,2
676596,2024,"CH/CU/FC/SI",1593,-0.00533333333333333,37.5,0.580295534949095,0.301583405331668,0.859007664566524,88.5,92.3,32.8,4,4779,12
680694,2025,"CU/FF/SI/SL",1482,-0.0165384615384615,79.4,0.580272146339556,0.254980368627871,0.90556392405124,88.5,62.8,91.5,4,4446,12
656222,2025,"CH/FC/FF",2748,-0.0138307860262009,70.7,0.580166799082078,0.271615901927363,0.888717696236794,88.4,76.7,77.2,3,5496,6
680742,2025,"CH/CU/FF/SI/SL",2181,-0.00933149931224209,53.6,0.580125671143233,0.269915925931262,0.890335416355204,88.4,75.1,79.5,5,8724,20
685126,2024,"CH/FF/SL",330,-0.0196,87.8,0.580066713223806,0.287000782281704,0.873132644165909,88.4,86.2,55.7,3,648,6
682052,2023,"CH/FF/SL",579,-0.00472538860103627,35.5,0.580005327119483,0.262594337899438,0.897416316339529,88.3,69.4,86.1,3,1128,6
685314,2023,"CU/SI",468,-0.0319935897435897,98.1,0.579974600354587,0.206218874471243,0.953730326237931,88.3,16.8,99.1,2,468,2
641941,2025,"FC/FF/FS",3204,-0.0194438202247191,87.3,0.579960783451654,0.285064990197498,0.874856576705809,88.2,85.2,58.4,3,6408,6
694350,2025,"CH/CU/FF",1377,0.00728104575163399,12.9,0.579947490650988,0.239932608329006,0.919962372972969,88.2,47,95.8,3,2754,6
668338,2024,"CH/CU/FF/SI/ST",2802,-0.0244914346895075,94.4,0.579936250752721,0.291202660044656,0.868669841460785,88.1,88.4,47.4,5,11208,20
677955,2025,"CH/FF/SI/SL",1467,-0.0126666666666667,65.8,0.579930386844928,0.298429290907758,0.861431482782098,88.1,91.4,36.5,4,4392,12
681982,2024,"CH/FC/FF/SI/SL",1449,0.0104472049689441,9.8,0.579885709700832,0.32594745790968,0.833823961491984,88.1,98.2,8.2,5,5796,20
676092,2024,"FC/FF/SI/ST",2028,-0.0145784023668639,73.3,0.579844832543244,0.295233076112474,0.864456588974013,88,90.3,41.1,4,6084,12
657024,2023,"FF/FS/SL",3177,-0.0145967894239849,73.4,0.579834047294686,0.296639162960144,0.863028931629228,88,90.7,39,3,6354,6
657424,2023,"FF/SL/ST",357,0.00210084033613445,18.8,0.579766166853841,0.291213240197682,0.868319093509999,87.9,88.5,46.7,3,672,6
519008,2023,"CH/SI/ST",153,0.0197843137254902,4.9,0.579732121114857,0.365418535174865,0.794045707054849,87.9,99.8,0.7,3,306,6
677865,2024,"FC/SI/ST",297,0.00868686868686869,11.4,0.579698254777646,0.244008867825817,0.915387641729475,87.8,51.7,94.8,3,594,6
663474,2023,"CU/FF/SL",900,-0.0123933333333333,64.8,0.579377312734329,0.265771899653938,0.892982725814721,87.8,71.8,82.4,3,1800,6
518876,2024,"CH/CU/FC/FF/SI/SL",3426,-0.0089045534150613,52,0.579367219378459,0.303934169772644,0.854800268984273,87.8,92.9,26.8,6,17130,30
605483,2024,"CH/CU/FF/SL",5319,-0.0214675690919346,91,0.579356778723373,0.242073851877407,0.91663970556934,87.7,49.8,95.2,4,15948,12
571479,2023,"CH/FF/SL",1368,-0.00541008771929825,37.8,0.579345856638184,0.277799174453865,0.880892538822504,87.7,80.7,67.4,3,2736,6
668881,2025,"FF/FS/SL",5244,-0.0171264302059497,81.1,0.579246091849433,0.264704057068098,0.893788126630768,87.6,70.9,83,3,10476,6
682842,2023,"FF/SI/SL",1554,-0.0239073359073359,93.7,0.579208712188828,0.273039084459559,0.885378339918097,87.6,77.6,73.4,3,3108,6
605335,2024,"CH/FF/SI/SL/ST",351,0.014042735042735,7.2,0.579151419401632,0.298656445623471,0.859646393179793,87.6,91.5,33.8,5,1404,20
521230,2025,"CU/FF/SL",696,-0.0137413793103448,70.4,0.579146438244476,0.249208992627804,0.909083883861148,87.5,57.8,92.9,3,1392,6
622608,2023,"CH/FF/SL",360,0.00990833333333333,10.3,0.579140762889774,0.301723202272234,0.856558323507315,87.5,92.4,29.1,3,708,6
593833,2023,"CH/FC",477,-0.00649685534591195,41.4,0.57913995763492,0.259587437544865,0.898692477724975,87.4,66.6,87.2,2,459,2
687330,2024,"FC/FF/SI/ST",3099,-0.0208954501452081,90.4,0.579091923359389,0.275810168601108,0.882373678117669,87.4,79.6,69.6,4,9297,12
696136,2025,"CH/FF/SI/SL/ST",651,0.0087741935483871,11.2,0.578928977364492,0.275554484638554,0.882303470090431,87.3,79.4,69.5,5,2580,20
663432,2024,"CH/FF/SL",2817,-0.0080010649627263,47.9,0.578894664547201,0.27461868298836,0.883170646106041,87.3,78.6,70.6,3,5634,6
668678,2023,"CH/FC/FF/KC/SL",9744,-0.0130354064039409,67.5,0.578737972030527,0.285144642038191,0.872331302022863,87.3,85.3,54.2,5,38964,20
681676,2024,"FC/FF/SI/SL",3573,-0.0104945424013434,58.2,0.578731579732119,0.297778712767418,0.85968444669682,87.2,91.2,34,4,10710,12
571946,2024,"FF/FS/SL",2550,-0.0176023529411765,82.4,0.578654219329993,0.283332111855552,0.873976326804434,87.2,84.3,56.9,3,5100,6
657024,2025,"FF/FS/SL",384,0.01603125,6.2,0.578561136799571,0.283534160504195,0.873588113094947,87.1,84.4,56.2,3,768,6
593576,2024,"FF/FS/SI/SL",3024,-0.00915476190476191,52.9,0.578410156099965,0.305163899608477,0.851656412591454,87.1,93.5,22.9,4,9072,12
600921,2023,"CH/FF/SI/SL",2322,0.00175064599483204,19.7,0.578392177789427,0.316609428050873,0.840174927527982,87,96.8,11.8,4,6966,12
641154,2025,"CH/CU/FF/SI/ST",3777,-0.0169102462271644,80.4,0.578370748285039,0.25917867515938,0.897562821410698,87,66.3,86.3,5,15096,20
606930,2025,"FC/FF/FS/SL",438,-0.00241780821917808,28.8,0.578279476792246,0.302269848482595,0.854289105101897,87,92.6,25.8,4,1314,12
554430,2024,"CU/FC/FF/FS/SI/ST",9402,-0.0188813018506701,85.9,0.578273151989766,0.276422289854614,0.880124014124918,86.9,79.9,66.2,6,47010,30
694363,2025,"CH/FF/SI/SL",840,0.0028,17.8,0.578139344563148,0.305934451627813,0.850344237498484,86.9,94.2,21.2,4,2502,12
640448,2024,"FF/FS/SL",3201,-0.0112089971883786,60.9,0.578096272640697,0.279911848592651,0.876280696688744,86.8,81.8,61.1,3,6402,6
455119,2023,"FC/FF/FS/SI/SL/ST",2163,-0.0279680998613037,96.9,0.578070420513752,0.317746263612775,0.838394577414729,86.8,97.1,10.7,6,10815,30
571948,2025,"CH/FF/SI/ST",3471,-0.0119265341400173,63.6,0.578044052376616,0.304468364701229,0.851619740052002,86.8,93.1,22.8,4,10413,12
681916,2025,"FF/FS/SI/ST",495,-0.0389575757575758,99.2,0.578016092949234,0.280174421716567,0.875857764181902,86.7,82.2,60.3,4,1485,12
641745,2025,"CH/FF/SI/SL/ST",3339,-0.0242111410601977,94.1,0.577955152933874,0.277648549344862,0.878261756522885,86.7,80.7,63.6,5,13356,20
606930,2023,"FC/FF",624,0.000447115384615385,22.2,0.577891349774821,0.310621925423177,0.845160774126465,86.6,95.7,15.8,2,609,2
669193,2025,"FF/FS/SL",132,-0.00640909090909091,41,0.577866481648157,0.27162520320974,0.884107760086574,86.6,76.7,72.1,3,264,6
667463,2024,"CH/FF/SI/SL",2571,-0.0200641773628938,88.7,0.577810255518759,0.338769716155446,0.816850794882073,86.5,99.2,2.9,4,7713,12
641656,2025,"FF/SI/SL",1923,-0.0170312012480499,80.8,0.577803313067831,0.28890711601565,0.866699510120012,86.5,87.2,44,3,3846,6
670955,2024,"CH/FC/FF/ST",2016,-0.0253318452380952,95.4,0.577743713111626,0.260704896009015,0.894782530214238,86.5,67.8,83.7,4,6003,12
683409,2024,"CH/FF/SL",1539,-0.00697270955165692,43.7,0.577722991319661,0.312759642535314,0.842686340104008,86.4,96.2,13.6,3,3072,6
657277,2024,"CH/FC/FF/SI/ST",9600,-0.014695,73.6,0.577700425848926,0.299115850208855,0.856285001488996,86.4,91.6,28.8,5,38388,20
666808,2023,"FC/SI/SL",3414,-0.0168945518453427,80.3,0.577676897799559,0.289353030106714,0.866000765492404,86.3,87.4,43.2,3,6810,6
623465,2023,"FC/FF/SI/ST",2745,-0.0252950819672131,95.3,0.57765353160272,0.264548120415256,0.890758942790184,86.3,70.8,79.7,4,8235,12
682171,2025,"FF/SI/ST",696,0.0126336206896552,8.2,0.577649005146779,0.267865758555048,0.887432251738509,86.2,73.5,76,3,1380,6
608665,2025,"CH/CU/FF/SI/SL",972,0.013929012345679,7.3,0.57764546633593,0.266926155207641,0.888364777464218,86.2,72.5,76.8,5,3888,20
680694,2024,"CU/FF/SI/SL",2022,-0.0163545994065282,78.8,0.577593630277996,0.257506039437998,0.897681221117993,86.2,64.9,86.5,4,6066,12
458681,2023,"CH/CU/FC/FF/SI",9495,-0.000610742496050553,25,0.577488110098169,0.291166254869995,0.863809965326343,86.1,88.4,40.2,5,37980,20
622250,2024,"CU/FF/SL",852,-0.0179823943661972,83.5,0.577468905557687,0.226245570774111,0.928692240341263,86.1,33.6,97,3,1704,6
686973,2023,"CH/FF/SI/SL/ST",3273,-0.00720989917506874,44.7,0.577467360073647,0.279916835363316,0.875017884783977,86,81.8,58.9,5,13092,20
676254,2025,"SI/SL",3054,-0.0120049115913556,63.8,0.57743790914779,0.224313298409906,0.930562519885676,86,31.7,97.2,2,3054,2
676254,2024,"FF/SI/SL",3663,-0.024986076986077,95,0.577422736895248,0.251105474031718,0.903739999758778,86,59.4,90.5,3,7320,6
665625,2023,"SI/SL",2739,-0.0180963855421687,83.9,0.577301218668109,0.291083040814343,0.863519396521875,85.9,88.3,39.9,2,2739,2
664139,2023,"CH/FC/FF/ST",3642,-0.0159769357495881,77.9,0.577292077107743,0.269158360720322,0.885425793495164,85.9,74.5,73.5,4,10926,12
571760,2023,"CH/CU/FF/SL",7806,-0.00436433512682552,34.1,0.577180059543287,0.235616937502307,0.918743181584267,85.8,42.7,95.5,4,23418,12
596133,2024,"CH/FC/FF/KC",4122,-0.0174213973799127,82,0.577152985552591,0.280046042959299,0.874259928145883,85.8,82,57.2,4,12294,12
666364,2023,"CH/CU/FF/SL",1176,-0.000344387755102041,24.5,0.577136373743482,0.2765616322753,0.877711115211664,85.7,80,62.8,4,3528,12
